Vibration_X_wavelet_std,Force_X_freq_mean,Vibration_Z_abs_mean,Vibration_Y_wavelet_scale_8_ratio,Force_Y_wp_aaa_entropy,Vibration_Z_freq_mean,Force_Z_peak2peak,Force_Y_freq_kurtosis,cut_num,wear_VB_avg
6048.470463012952,0.0029205348898818,0.8469751063300373,0.0004212945699141,-9990.2508076848,0.0033913157782726,4.662473187993069,190.6775277247651,16,63.81172538666666
4465.747169314139,0.0029124324789502,0.8615766803929498,0.000163563463031,-10093.227943411475,0.0022991865008679,4.837844574647612,358.375927784326,17,64.98619508
4392.98914007774,0.0032664040763364,0.86013912634673,0.0001348513998985,-10017.405574672106,0.0024661144286608,4.916041765973043,253.22258922475712,18,66.11522516333333
5724.8140848882185,0.0031782368494699,0.8391110108194418,0.0001827122495725,-10123.542793902188,0.0028913949142382,5.43554489246338,271.6420690172492,19,67.20025165333334
5437.571862895966,0.0030380523175059,0.8528080257359821,0.0001959466704535,-10050.94324493053,0.0023912848531288,5.060886181091939,235.31118016473465,20,68.24267429000001
3998.2102848052327,0.0032839973749959,0.8482479073593306,0.0001503619210379,-10547.64680937389,0.0025506684305866,4.8114251059632,358.7020275929321,21,69.24385740999999
4501.784282544079,0.0032605150126639,0.8456659219645593,0.0001823062732584,-10155.102196777018,0.0032037911302973,4.882787555829452,391.9205077005249,22,70.2051308
5391.033688647372,0.0033684583609374,0.8364479483213639,0.000182451723969,-10530.497988527448,0.0031735691248573,5.335078478509074,276.46052349746117,23,71.12779050666667
5170.585127288969,0.0031082419147393,0.842995285680634,0.0001202802445522,-10377.293220946616,0.0027187294204475,5.265459835642313,239.15900020217464,24,72.01309966999999
4955.154900775331,0.0040712203760968,0.8494224567951721,0.0001788625666978,-10214.612987541585,0.0025790032693164,6.09076934552341,327.7360562277123,25,72.86228928333333
5428.531354666282,0.0034914731732789,0.8324802291594533,0.000163174633068,-10241.692835114416,0.0032960076852008,4.987673210794938,316.92971245686516,26,73.67655898333332
6392.408821350233,0.0035081288391266,0.8271062335249052,0.0004304580862907,-10691.174393402152,0.0039788657577502,5.385813723411172,320.49777111129015,27,74.45707780333333
6217.633102717872,0.0038756262010099,0.837490682485277,0.0004124533672395,-10255.279704314356,0.0031184440989019,5.350755496159944,349.1811327113137,28,75.20507849333333
5433.026978035038,0.0036750004755463,0.8273697146715333,0.0003496927888423,-10365.686432847337,0.0038072913058156,5.361846201819873,306.8875424232893,29,75.94243447333334
6658.212338430025,0.0036907309979967,0.841018344536922,0.0001943786672498,-10281.755997921651,0.0030738311880346,5.374121822370997,206.54492163825412,30,76.66800439333332
5513.408543715842,0.0038992432075412,0.8339840243290795,0.0002911969496976,-10373.964466205807,0.0028877413359937,5.201984365048741,253.9108048231064,31,77.38074463333334
4696.051362328371,0.0037436493270803,0.8321973962222484,0.0001709423022168,-10715.873463145555,0.0035423708056239,5.244183356722482,215.47385481787356,32,78.07970525333333
4407.038663206371,0.0038295846923487,0.8437493341885391,8.041237524888184e-05,-10514.926067168772,0.002626444103768,5.1780418906459404,225.2827283667122,33,78.76402602
3882.5335315246607,0.0042296161295949,0.8484515296956372,0.0001702286514448,-10441.645101358476,0.0034070563624553,5.038934341213142,210.05239750438625,34,79.43293254333332
3595.8209129802203,0.0044799018425699,0.8441616921386763,0.0006941322121773,-10377.35599315694,0.0027360065704387,5.24532396186916,205.5268114455135,35,80.08573257
4547.334906407457,0.0054473107358838,0.8348987620632206,0.0002188626518593,-10547.039736306431,0.0030052495237001,5.085831390456206,247.2376561621535,36,80.72181228000001
4074.255190557734,0.0044060304192725,0.8503307366118094,0.0002523231822737,-10660.094475881104,0.0031029522624533,5.001035335679369,223.1860791759396,37,81.34063279666667
5476.493083640407,0.0044574104888637,0.8290136029912402,0.0002948976506913,-10469.230781441844,0.0029515188161218,5.287947403419681,224.0209202267928,38,81.94172670333334
3803.5267529982616,0.004170608105373,0.8439448596190218,8.182810897970197e-05,-10711.75740497127,0.0032701520310092,5.341185424499731,169.20488171323356,39,82.52469473999999
3125.355848267706,0.0047433935095565,0.8540029025011003,0.0001298357732807,-10427.290032963989,0.0026992707746007,5.083337872444682,246.33413388479997,40,83.08920252
3516.6345346323633,0.0044332132650757,0.8364573200658407,0.0001392740277811,-10530.132153551376,0.0026796619761494,5.193116673815608,222.3381597963789,41,83.63497739333333
4040.305503742293,0.004564546648781,0.8409118007384124,0.0004398293000304,-10753.226441751372,0.0031503056994975,5.559846432943431,233.0551705745824,42,84.16180538
5499.672989590555,0.0062856255867892,0.8168631945820191,0.0001131551270223,-10499.518482848136,0.0035052502042737,6.273559023968458,203.68421506603775,43,84.66952820666667
5215.3252361247205,0.0047090231465123,0.7918376738088021,0.0001580099977316,-10709.816348102053,0.0044283311594512,5.179061004958141,208.0023678808232,44,85.15804041333332
3425.1801705061393,0.0041427004037596,0.8481170325216625,0.0002358436918785,-10942.92755856489,0.0026308450500107,5.285501799160134,197.71222059708708,45,85.62728657333334
4320.676842288416,0.0045359113900171,0.8467484835174883,0.0001745703705312,-10579.790700802494,0.0025063777837092,5.147010977697802,172.1583809397475,46,86.07725856999998
5712.41689607575,0.0048622012858895,0.8350498022842158,0.0001252560308953,-10685.94064135908,0.0029457838857339,5.299658852739185,197.9248935810024,47,86.50799298666668
5873.321712995249,0.0048115757900057,0.8213488526618552,0.0001582096891536,-10681.249191621087,0.0035235569968369,5.181771032459374,136.7159940830373,48,86.91956854333334
4718.471554901115,0.0044782931664749,0.8474432664219812,0.0001176117772176,-10717.150405506012,0.0030703710581374,5.6085869971604225,252.43618059176697,49,87.31210365333334
4162.769287701235,0.0039992584929402,0.8518176295826957,0.000199139464265,-10762.309157637525,0.0024449706922145,5.118525374866887,162.4934234711234,50,87.68575403333334
4804.909842878994,0.0046285760690805,0.8448497380680127,0.0003382871040462,-10587.728087155445,0.003070253351112,5.928798175865076,190.68931663992,51,88.04071039
4606.0625101054275,0.0044864339179501,0.8301436301799067,0.0002462969796896,-10678.277227387603,0.0030149485493595,8.153256516334457,149.11264514538246,52,88.37719619333332
5470.0206404626115,0.0051112744761462,0.8290312939886154,8.792840183593016e-05,-10697.647296583533,0.0035947726963944,5.5537716466083555,210.16435125431207,53,88.69546552333333
3852.742898953265,0.0040531528060545,0.8325905861893547,0.0002352274002803,-10636.529730883683,0.0034478636513861,5.245048704723835,158.49130804225257,54,88.99580098
4228.477754139071,0.0040462010204391,0.8425578567967582,0.0003659586753143,-10824.57153815383,0.0035221147416534,5.821464011680936,185.49610934344517,55,89.27851165999999
3880.3878226792576,0.003734971265209,0.8348613586757638,0.0001820466651972,-10652.98425511428,0.0028734189099702,6.755726172439295,209.7833343554496,56,89.54393123666667
5320.003451782406,0.0036488028203107,0.8309571667188966,0.0001878305627511,-10732.90876075001,0.0035672055792239,5.356762391368175,162.32160799693966,57,89.79241606
5152.217244538708,0.0039296403918979,0.8186155195268512,0.0003345941808245,-10729.55973196438,0.0036375065468298,5.335588688003759,152.7737605465937,58,90.02434335999999
4716.652512565148,0.0035480552792004,0.8223775204697334,9.874986154605809e-05,-10859.30321022133,0.0030198270361833,4.963548545309021,120.98531129358894,59,90.24010948333334
3546.992277740987,0.0038917846380145,0.8364334498543281,0.0001301897581661,-10720.954389642618,0.0035506482993645,5.380575527112156,130.9196697991887,60,90.44012823666668
4283.363816261633,0.0044075709995877,0.8376590992359164,0.0004707298899987,-10747.305421540586,0.0027172606061133,5.244524390349783,235.98010045106653,61,90.62482924666666
6214.482347326786,0.0041303237026214,0.8234110712201181,0.0005175162298218,-10771.53263104163,0.0038224049681136,5.468548892784444,161.61117797878714,62,90.79465640666668
5473.238523004918,0.0035157256209392,0.8222717605230975,0.0001434193950566,-10794.288247621487,0.0029324744049678,5.281450650537236,214.81732693403416,63,90.95006638
4761.814828988583,0.0033367874517194,0.8197727589365353,0.0002267799474865,-10613.034599366969,0.0030096916355516,5.418782559256987,163.99425218226915,64,91.09152714333334
5100.161046850211,0.0033612744790157,0.8427170189610097,8.729566856095974e-05,-10900.374328654276,0.0031235645053584,5.275736737621118,183.541489329256,65,91.21951663333331
4700.077857046299,0.0033676708528838,0.8449136969728452,0.0001918447691914,-10880.34492796731,0.0034187267054292,5.348224285433821,114.03331999871928,66,91.33452138
5347.901118850104,0.0031658179929891,0.7910626355958515,0.000608762041835,-10973.526578173334,0.0051178035072698,5.768689335301339,190.50772274378335,67,91.43703524666668
3381.9536448803224,0.0031506929156571,0.8344883858966662,0.0002835248531094,-10753.492381459311,0.0028871205770641,5.622597117793829,199.2161683174219,68,91.52755821333334
3276.611111605423,0.0031055101751164,0.8368912168578159,0.0005079666821162,-10660.552045429176,0.0026553763559508,5.462821499228179,170.53883090114067,69,91.60659519666666
3494.596999038195,0.0032602018841869,0.8517133479638054,0.0001588811203477,-11003.197466577682,0.0031277041601604,5.5150368385998325,124.6545639250953,70,91.67465492333334
4187.543834035682,0.0030831175525991,0.8459430879920438,8.217674171237643e-05,-11111.511308307325,0.0030146937390738,5.339491372079804,201.40715822998212,71,91.73224887333332
4924.193331941171,0.0031198560350806,0.8364762667063801,0.0001009703581703,-10838.027341943429,0.0033197524805933,5.9525737593746175,115.10873369605028,72,91.77989023
5821.3894131701945,0.0032089081211034,0.8295423285084182,0.0003230745854011,-10746.156587529687,0.0044802954257912,5.267556459418802,141.20821430265744,73,91.81809293333332
4628.4940936956855,0.0033044229738748,0.8333076525816603,0.0001341334510487,-10721.318279844054,0.0039153044919644,5.757627172789022,163.29682871643473,74,91.84737072666668
4356.687161167526,0.003150428480334,0.8352089447455057,0.000147610437994,-10835.65752708922,0.0037487641990571,5.380228631567924,85.55212020859827,75,91.86823626666668
3856.5531390648143,0.0031621339961297,0.8478719049259871,7.800784374828253e-05,-10754.505538266434,0.0024416613098282,5.217044914062999,158.08419565171147,76,91.88120029333334
3909.55696310233,0.0029608501741745,0.851419559879315,0.0001223782280992,-11051.185101499375,0.0028833846985913,5.189658878479232,155.61990016676887,77,91.88688229333331
4428.273581423269,0.0028087150235717,0.8441424358312628,0.0003245562119701,-10915.470332327304,0.0026256157327312,5.331341461329529,139.9442542957124,78,91.88839744
4824.410041479141,0.0031004487119833,0.8502670876317178,0.0001633737402131,-10712.496095539576,0.0032637099308314,5.412481917857702,172.74818048524398,79,91.88839744
6273.331741999928,0.0026449241156607,0.8360954268842735,0.0001018586479246,-10893.145808890964,0.0031296278476286,5.299742706869944,174.6951387882717,80,91.88839744
5348.074572904492,0.0027484990900602,0.8449035357496839,0.0001402397254547,-10705.655525307588,0.0028497913184286,5.459023362306574,112.36781765827796,81,91.88839744
4071.6511268640934,0.0027055007825546,0.8483369098707481,0.0001135622582956,-10524.94246547119,0.0027702806619966,5.593006792838515,162.06378882199476,82,91.88839744
3369.1448902961743,0.0027726615052329,0.8477630910919286,0.0001322001401532,-10816.192528779062,0.0026617303340023,5.456090076728948,157.71895569553692,83,91.88839744
4617.916608917474,0.0027017167254148,0.8408450510718948,9.672058598536324e-05,-10827.648490683465,0.0033486086574555,5.5489392164922124,131.95294356641213,84,91.88839744
3948.202694560658,0.002646849818932,0.8468401392443178,0.0001315307463745,-10780.551334606273,0.0030905227107963,5.337492200288906,154.9997984456524,85,91.88839744
4703.768193072368,0.0027792965864109,0.8221806705348086,0.0001943471523575,-10813.30839264789,0.0035926600975533,5.34798763163799,206.80401125264407,86,91.88839744
5098.8106242279655,0.002820328814902,0.8327582384068662,0.0001021433517426,-10880.567017346328,0.0040502410037057,5.622968990738807,154.3969548716335,87,91.88839744
4860.587840745251,0.0027405714207101,0.8460295665005223,0.0004447228697719,-10627.150770815551,0.0034009754947672,5.258551390215719,175.1206216972555,88,91.88839744
3673.9511655422616,0.0026737779911939,0.8380187858202753,0.0003177170277758,-10725.163432234764,0.0032653514924751,5.416751509872496,129.4605857881513,89,91.88839744
3875.521633720038,0.0028509354445984,0.8341272545982656,9.736237255391408e-05,-10726.145940708511,0.0028423087258676,5.914499309905388,112.7488258121256,90,91.88839744
5033.590396434022,0.0028887539608765,0.834698770108802,0.0001543348578016,-10670.558045183992,0.0033276602661577,6.625035479196901,124.28136919303232,91,91.88839744
5145.313914236361,0.002589322652409,0.8460649136994168,0.000343845804776,-11050.834383369564,0.0034644131971367,6.610082596129417,119.9964635943466,92,91.88839744
4951.790418297377,0.0026987611397072,0.8343768471080878,7.117274876598224e-05,-10603.661066007298,0.0033480046872675,5.287078275889669,228.65556667192848,93,91.88839744
5526.099679945149,0.0025300308834563,0.8270707572935632,0.0002157307465155,-10812.21954789528,0.0036168089351051,6.609998330608191,152.98815623592623,94,91.88839744
4162.668867591619,0.0028507369504908,0.8499318309380408,0.0003668722181106,-10623.705599897,0.0035170440675639,5.366366284138962,199.63936654186523,95,91.88839744
3879.549631464271,0.0026732136953943,0.8521671635805612,0.000419721909282,-10608.582858947044,0.0034024457790101,5.4634164120353415,112.95469776931364,96,91.88839744
4503.16713065663,0.0025723108384394,0.8067058782724859,9.900748321831003e-05,-11062.226879322116,0.0030432862835275,5.345618237557293,108.35118066638042,97,91.88839744
4988.20169851991,0.0024896080576784,0.8073290603263932,0.0001761664532057,-10510.253081156206,0.0029176058767323,5.523913876718565,134.5085181841122,98,91.88839744
4877.584894353294,0.002737933889289,0.8288707473756752,0.0002209852542567,-10450.321333862175,0.0028943232331176,5.480838196528122,130.8531395112984,99,91.88839744
3255.252730004778,0.002579466132145,0.8268034978996914,0.0002694369227677,-10504.162222874298,0.0030972578022778,5.378401405774206,223.55690836481983,100,91.88839744
4753.90507649607,0.0025910575446083,0.8326155388530714,0.0001590207115282,-10553.057677993032,0.0029295724490405,5.763497127227814,132.34122252672765,101,91.99348548
4961.902246002233,0.002535590695061,0.8182760789815999,0.0001264660615591,-10570.297479909284,0.0037508857807019,5.869515051229033,114.97408858215744,102,92.12454651333331
5222.956640099815,0.002465814409868,0.8320417686434393,0.0001246348260803,-10579.854411395398,0.0031877989756134,5.675342148001745,194.2115012473872,103,92.25519912666668
5570.793606228085,0.0025022806670806,0.8039230174232393,0.0003433406955446,-10521.433505901548,0.0037129460666716,6.104030897349622,149.1303144750402,104,92.38528194333333
5621.823552939953,0.0025061971502298,0.8136855542852506,0.0001284579946196,-10436.158566563126,0.0036190687839628,5.743598284582548,128.90267081581786,105,92.51464058333332
4484.348413558131,0.0025367680476172,0.8182019763449417,9.62649995396704e-05,-10604.43093654365,0.0027623068206124,6.029227837408259,129.69982803138262,106,92.64312776
4212.220937440997,0.0025773298640336,0.8142159732832525,7.98716033590317e-05,-10856.861848810197,0.0032769072630708,5.649952654870701,124.58515461714296,107,92.77060337333334
4546.5452386661755,0.0024867835272322,0.8368787759022039,0.0005638942678489,-10610.590353053172,0.0031589821588673,6.083375334313505,169.6446764443258,108,92.89693457333333
5433.6573041368,0.0025675218507103,0.8394940765775997,0.000195962603625,-10691.557326047368,0.003010550193132,5.303259901147946,163.91070878718776,109,93.02199581666666
5971.121523679054,0.0024243678224579,0.8311877892315044,9.712137872816388e-05,-10557.246953325706,0.0033292004492218,5.492257867675322,123.16365936968978,110,93.14566891666668
5149.929714418511,0.0023935758674933,0.8120854448382756,6.379645397984955e-05,-10316.188104794695,0.0035512031613506,5.837673803650169,113.80173678024786,111,93.26784304333334
5390.826969702201,0.0024619566791872,0.8328892600796169,0.0001702873081232,-10580.540411153976,0.0035763691342961,6.0363388827721955,126.92717601212676,112,93.38841475666668
5126.316953110158,0.00257779265035,0.8302139061306119,8.086876868372057e-05,-10625.127795519227,0.0030584686230231,6.291409892379098,123.64492913602491,113,93.50728797333332
4348.697411944727,0.002523525434907,0.8343453951179778,0.0002733848333036,-10416.274887850548,0.0029937693999182,5.325269951196983,134.1822382237273,114,93.62437397333332
4670.812895127522,0.0026381017836064,0.824815811987828,0.0003526856486726,-10513.228909652806,0.0037853889634737,5.628822097758481,142.59687020336915,115,93.73959135
5619.128006604159,0.0024186227089273,0.8307673475299515,0.0001297328837266,-10590.44101450971,0.0034311701821425,5.327654362573849,139.23822848747466,116,93.85286598
5980.294196501099,0.0024358774980185,0.8324023417759179,8.6624537900782e-05,-10588.266168942097,0.0032445896171315,5.377923546352344,116.90211941263458,117,93.96413094999998
5487.273386319623,0.0024261772174062,0.8178822591077556,7.065080724886096e-05,-10504.882719604228,0.0031097448384701,5.726676791625472,138.6934483925741,118,94.07332650333336
4918.279991566567,0.0024966132775967,0.8309534158819398,0.0001174671462895,-10402.517598303102,0.0027302344358062,6.513289006366034,169.74575466833207,119,94.18039996333334
4456.357230002903,0.0024358485077856,0.8415535492648504,0.0001661890075231,-10316.749650899625,0.0029697152370394,5.443722638457922,183.05592612174271,120,94.28530563
4531.710566823635,0.0022174008395833,0.8389376331217778,0.0001305953622214,-10426.380728230768,0.0027801576511664,5.5945205803477345,206.58502836784083,121,94.38800470333337
4756.280194567957,0.0025425143268633,0.8195929271597062,0.0001937643767139,-10444.22179619724,0.0039855783739072,6.864182245909404,129.687576883259,122,94.48846516666669
6109.908089832685,0.0023162738958553,0.8196725508259632,0.0001453562595751,-10388.089609045908,0.003279936102333,6.279032002146501,141.10657369698754,123,94.58666167666668
5624.661621537858,0.0023139104645126,0.8289855907696742,7.080010414684691e-05,-10224.313329259418,0.0033236789980923,5.124151174416092,154.2229329714783,124,94.68257543666668
4684.298943357006,0.0023385362387861,0.8321158554818249,0.0002416172452436,-10372.223551670231,0.0029598481980891,5.592660046858772,260.0304895010477,125,94.77619407000002
4512.318887305765,0.0023192882738422,0.8363083740522004,9.669969394835992e-05,-10197.260423969448,0.0028076681662444,5.594151541303754,125.95394389514196,126,94.87901865
5123.346741908614,0.0023364789186775,0.8138845368970203,0.0001651787658491,-10432.505193686178,0.0038703713312281,5.579831363884119,178.1244066317586,127,95.03217647
5362.281299429286,0.002368345226153,0.8285151313214906,0.0001388642492638,-10384.62652358314,0.0034043700552957,5.692277034397627,122.56062751184469,128,95.18676599333334
4338.65188816556,0.0023665633646714,0.821124071480975,7.580077212536668e-05,-10470.04690307881,0.0032824825900595,5.565794999519561,185.01772717507595,129,95.34278076333334
4155.672957176585,0.0024978019683313,0.8274078551872931,0.0001041191851368,-10354.9213019186,0.0031790349028077,5.651843348916477,105.38974940047028,130,95.50021455
3623.693630110101,0.0023933257080883,0.8366554184450675,0.0001966609402749,-10218.684278935649,0.0031795342957048,5.185658212591788,186.29727139544525,131,95.65906132666667
4618.491292534042,0.0024932176165847,0.8345063744237277,0.0001738763431508,-10261.811588386096,0.0028760447883977,5.865620418741062,188.55801702305223,132,95.81931526666666
5067.423454311882,0.0025525839652031,0.8267628770078872,9.342320700408728e-05,-10109.916319347483,0.0030405424163335,6.32817802200564,162.1011833039072,133,95.98097074000002
6043.943532412954,0.0025374274350321,0.8200855170358006,0.000130934871532,-10233.063163168088,0.0035403474087635,5.677877082317985,181.39495534991977,134,96.14402230666668
5897.533201260478,0.0023673386925994,0.8166610876049835,0.0001065850967426,-10252.486657380505,0.0035630926692097,6.168369624802711,165.63879677912914,135,96.30846470333334
5621.617729237151,0.0023625943276746,0.8240166898208972,0.0001781769647641,-10503.742346529052,0.0038601321841417,5.412295034346112,292.13961441055784,136,96.49096621333332
4532.466376543024,0.0022967321563701,0.8486363097105699,9.589584965938258e-05,-10316.213552371057,0.0030526353169834,5.203149259613689,185.2864247808582,137,96.71010317666666
4404.936903595057,0.0023310884613905,0.8359188875202224,7.12415135590566e-05,-10297.626843727823,0.0027419721298115,5.371129639972549,290.2968030266357,138,96.93286810666666
5317.972732125173,0.0023058833263366,0.8474875604014446,0.0002501229568307,-10287.286783731664,0.0026307046043045,5.378088374405344,169.1080018441694,139,97.15923479333333
5196.239430492642,0.0023944722686789,0.8337681313096329,0.0001044686970508,-10044.541043535488,0.0026701794933033,6.195383895262156,203.77008114422745,140,97.38917506
5795.732937302291,0.0025192024210193,0.8366058572133945,0.0001916997021171,-10127.988758485364,0.0030131385763054,5.371596318229264,159.38265375528107,141,97.62265881
7160.170054104475,0.0021174622120153,0.8429710401290706,9.689644879853307e-05,-10390.50211056623,0.0031721397459892,5.218890620812811,154.55780144425572,142,97.85965412666668
6367.841988758308,0.0025590815456177,0.8563544641193312,0.0002556387387693,-9887.9334040165,0.0034187452597165,6.230058204616417,149.01716587475087,143,98.10012732666668
5287.68348355895,0.0023167298959328,0.8116632742912301,0.0001953458906746,-9891.098263464492,0.0033779816717052,6.531582479365354,187.3912105158685,144,98.34404302
6150.617075131814,0.0023021960584302,0.8279121303045636,0.0001065051354888,-10114.74294690552,0.00330889453106,5.607873817220912,263.0675276310792,145,98.59136424
5710.317356619168,0.0025766653924313,0.8245384788106462,5.8325325686859705e-05,-9940.32917703927,0.0035335105146554,5.078903121785824,124.93401254260158,146,98.84205245
6545.407379681036,0.0022583174451763,0.8427631990319296,9.597954657657852e-05,-10047.986796049585,0.0029993141244993,5.860407450512828,237.201355126476,147,99.09606759333332
6619.074849163848,0.002288150946766,0.8531922633905236,0.0002257458523062,-9978.44302917104,0.0034428987719778,5.690010834069366,210.05887594420065,148,99.35336831333336
7531.194811271776,0.0021797343142742,0.8244896037213187,0.0001362045051717,-10242.778010913216,0.0038764346901927,5.674669344521551,192.1547122032425,149,99.61391176666666
9006.871840233896,0.0021862785264054,0.8299351344291697,8.395847065724084e-05,-10192.013120821855,0.0035397994625872,5.408531278289221,265.6408511842179,150,99.87765393333336
8016.78078791762,0.0025885345844165,0.8503221223588522,0.0003962928446642,-10052.721679683696,0.0033132085280108,5.226325874935076,227.62616508005968,151,100.14454957
7282.921901386334,0.0023212608704983,0.825778255463468,0.0003680472799129,-9894.572036185942,0.0041375059049888,6.0189227698816445,209.8140615607391,152,100.41455233
5880.801972229757,0.0023467996033332,0.8414616618289354,0.0002279562412268,-9939.663350546822,0.0033725022019455,6.610050311934405,230.67382075045268,153,100.68761468666666
5525.935728675879,0.0024279762518686,0.8392796515824006,5.6553803512660934e-05,-10010.87067889809,0.0029469598385037,6.9155202207929705,183.2154685401476,154,100.96368821333331
5646.953226945011,0.0022801338731272,0.8470710210690334,9.374447376185828e-05,-10034.334672336314,0.0030846234554395,5.907934523090924,353.85369028339744,155,101.24272353666667
6661.609320975755,0.0026411695762972,0.8231143956472008,0.000196204267704,-9778.844322113666,0.0030314346320307,11.071504434906212,227.01803355909735,156,101.52467028666666
7202.453049409729,0.0023307877322551,0.8113144311408228,5.83437418892543e-05,-9791.724412471583,0.0035985222594312,5.556565851060485,193.0679620147632,157,101.80947743333331
7517.057172176386,0.0023352209612592,0.8340084048015922,0.0001833533849081,-9842.51046982258,0.0029529477558312,6.098801245046457,206.75617558793505,158,102.09709314666668
5860.938291900429,0.0022758939851355,0.8291691074770131,0.0002117357295937,-9833.786762268146,0.0029315398656379,5.403224747883964,307.52723762765334,159,102.38746486
6030.762754096027,0.0023788255637232,0.8316114273784406,0.0003098278000734,-9596.351438425896,0.0033058360808503,6.020986692881868,284.66817381978615,160,102.68053946666669
7121.966407349568,0.002234636340178,0.8344130679900309,5.342634801414715e-05,-9970.600048269973,0.0032387578240378,5.175013515085847,156.2314830058698,161,102.9762632
4801.449992090446,0.0021647097577655,0.8344293628284314,0.0001059317451416,-9795.912767257756,0.0032366867066922,5.778006471038447,192.77857791687305,162,103.2745819
5933.159861210596,0.0022756308395561,0.8369616869195526,6.536994020555232e-05,-9724.12230086752,0.003609896220983,5.762954081760418,184.42726771105643,163,103.57544086666668
6547.656469324781,0.0024314432423449,0.8078165186473361,0.0002088182760678,-9799.985090576924,0.003670318505329,6.32104028696787,186.497789828786,164,103.8787851
7108.2665638858,0.0022424007719103,0.8263693662980545,0.0001933388361888,-9729.883347306102,0.0039387945617778,6.2755269111863665,161.89145498947164,165,104.18455926666668
7111.2389049694475,0.0024136340230367,0.8152837327267289,5.5342720655680685e-05,-9781.63981407215,0.0035877031476525,5.509461003679448,255.2020641247559,166,104.49270776666668
8623.996508838762,0.0022224528924618,0.8287735700623595,6.115172241285522e-05,-9789.87439401474,0.0037323143028318,5.425861664294494,331.0155690044412,167,104.8031748
6615.151231313965,0.0023611256230343,0.8271216279781963,0.0001265499877344,-9687.936572573415,0.003414955701567,5.522577473549285,285.23777679097816,168,105.1159044
6444.7171120377425,0.0022355082441355,0.8229200856170671,0.0001189301359379,-9660.192388266576,0.0035753284831375,5.386757697451349,236.0610343886237,169,105.43084056666667
6269.292313592654,0.0022960039517993,0.8487222380580847,6.61142915310963e-05,-9600.887901720776,0.0034411780440824,6.565479499492441,257.5730165352976,170,105.7479272
6483.020305980461,0.0024177877212673,0.8433355737819191,6.357978367109341e-05,-9732.84726865016,0.0031473365546784,6.082794136895119,221.41377534455864,171,106.06710830000002
8125.243766060219,0.0023956217374324,0.8269579101372148,0.0003660967869692,-9601.92309589479,0.0043569429549521,5.921869125307422,345.4394623464446,172,106.38832793333334
9136.293591175152,0.0022509157278997,0.8045714388745965,8.161615040755643e-05,-9752.189697217602,0.0035567992308981,5.811884226088267,250.3310345089411,173,106.71153026666666
7665.099420559749,0.0021929529204678,0.8305734864076513,0.0001561812990591,-9463.321865984231,0.0031469995828938,5.90292010184835,293.17262386275434,174,107.03665963333331
