Vibration_X_wavelet_mean,Force_X_wavelet_mean,Force_Z_wavelet_entropy,Vibration_Z_wavelet_scale_1_ratio,Force_Z_wavelet_scale_1_ratio,Vibration_Y_wavelet_scale_8_ratio,Force_Y_wp_add_std,Force_Y_impulse_factor,cut_num,wear_VB_avg
3895.101975189148,17490.996904294545,3.7666689381200142,1.8585885402092532e-06,2.1765965113724855e-06,3.725387800561793e-05,0.0388589253381782,3.446134786291282,11,68.36028042333334
4610.6593351717465,18166.114917824605,3.765638876486984,1.7900313576110622e-06,2.453629165120999e-06,3.6803504529634433e-05,0.0450856268589899,3.381613125143337,12,70.52216119666666
4690.230323607828,17681.18819867564,3.8185829501234534,1.8948504514859303e-06,1.8323580525870573e-06,3.805108760944459e-05,0.0361882622660984,3.811397631595494,13,71.42482968
3343.628822807149,19322.49098176235,3.760976408129753,2.265473179731503e-06,2.235683852773731e-06,7.081800220382131e-05,0.0333817928501226,2.9732313400370862,14,72.31695290333333
3470.03273033317,16954.704483148653,3.731115836296466,1.9553421983880344e-06,2.018555796024226e-06,3.729830291252346e-05,0.0271795351181547,3.183972949108605,15,73.20022768666666
4006.873839664262,17170.842604584723,3.737800782794117,2.0820274705698537e-06,1.8300837437965744e-06,3.568168098229525e-05,0.0287294503207915,3.210822192249242,16,74.07622308666667
4392.779715152248,18480.708276665348,3.820118531239669,2.417529884734381e-06,1.8237230790167547e-06,3.462305429167382e-05,0.0394904386867515,3.117854295679409,17,74.94638596333334
4602.394274556171,17904.746138969014,3.800617565315185,2.0290298327779512e-06,1.9087937004507705e-06,4.705113985159468e-05,0.0417834381030433,4.188031942782096,18,75.81204639
4557.844213434559,17870.975885405547,3.742980451218193,1.9121694944028385e-06,2.0811715122789805e-06,4.167709066628869e-05,0.031037115019938,3.0952105148686284,19,76.67442292999999
5157.151166138294,17772.41906363857,3.7994312865076463,2.315305865672714e-06,2.0346301011272013e-06,3.811630779614436e-05,0.0336447535294231,3.06075984144393,20,77.53462772333333
2537.8813955182904,18493.82207335656,3.709032136025193,2.0161809049177755e-06,2.6810746861752976e-06,3.41680401639064e-05,0.0300567040171783,3.403661533260377,21,78.06032947666667
3408.018547494081,18284.468855639763,3.6502637075766424,2.1326708014390407e-06,2.4765531575380166e-06,4.8810167343023805e-05,0.0384015353048032,3.1808675576618475,22,78.58578435333334
4666.0109375640395,18679.457016532615,3.702576415512724,1.9420820799943255e-06,1.7891268415620144e-06,3.865642220346645e-05,0.0422668291514328,3.5298297705512525,23,79.11181460333333
4588.424187149865,20035.391570746637,3.695566151105192,2.1574704938790445e-06,2.0604568106918627e-06,5.106112205229414e-05,0.0320067678051948,3.298025056990717,24,79.63915515666667
3910.023808826725,19824.95648783135,3.7320868149687727,1.9785796416119544e-06,1.908045724811613e-06,3.3950713105983936e-05,0.0320122968181205,3.4753290255947022,25,80.16845805333334
3723.123484598659,17778.064521007713,3.6642250963570415,2.1760625650217665e-06,2.275267379465506e-06,4.145499592331284e-05,0.0280582671476746,3.8140343822038303,26,80.70029674333333
4393.026791900107,18620.399057290662,3.673533921334384,2.1174505405099145e-06,2.0736413457111823e-06,3.2498934848438305e-05,0.0268025243916624,3.531423974645891,27,81.23517026666667
4376.415880261304,20170.20675444615,3.667586500401664,1.9696729254123377e-06,2.199087651171094e-06,3.506699022576204e-05,0.0376974639845633,3.4870575579164043,28,81.77350730333335
4418.855570638863,19484.75135256547,3.8152841755652114,1.895603641387376e-06,2.0354025641876568e-06,4.496352028927355e-05,0.0374515467341492,3.445984447349341,29,82.31567005666666
5402.70462468591,20193.300203386265,3.750595468500472,2.1266385289996887e-06,2.106385599306202e-06,4.8088833971680354e-05,0.0446153214748618,3.586669006940663,30,82.86195811666666
4199.6038524727755,18759.629444935013,3.7438163717646495,1.8479702836295052e-06,2.0634827208269983e-06,3.54557368941631e-05,0.0291876561587537,3.2835500150623034,31,83.41261208333333
3810.343628214961,19168.73995710385,3.662270887348858,1.881124220264686e-06,2.1181638083368624e-06,3.048159373171268e-05,0.0354397310721189,3.280382766413568,32,83.96781717333333
7531.236092212508,20158.0701795879,3.7141271669809472,2.3473127676418305e-06,2.193157101421684e-06,4.6918065944395e-05,0.0445950528390645,3.638517134967362,33,84.43206697
4217.544462502585,20041.063874419084,3.719018707593678,2.0372161171962466e-06,2.8385811805614653e-06,4.8507729123807014e-05,0.0304997544272304,3.702863430371607,34,84.90108576
5967.33590507941,19919.42937823271,3.7750485665158817,2.0697640135056794e-06,2.1527915262668327e-06,4.0253877988656505e-05,0.0375750076144201,3.668579243460909,35,85.37491275333333
6077.36326583785,20856.24484304912,3.813683603252445,2.2994896988974114e-06,2.219225504453913e-06,6.181870097544248e-05,0.0357370096190097,3.6594585524980743,36,85.85354489000001
6392.534161543334,20683.96717339164,3.726291463908761,2.0923714404000704e-06,2.1267420363267653e-06,5.203769353024859e-05,0.0353488363365384,3.5859363962567623,37,86.33693980666668
5595.593527112993,20275.88864797883,3.686903754401783,3.013611432963142e-06,2.026232050786334e-06,5.3473746326092264e-05,0.0283673224606376,3.7756562097238606,38,86.82501875333332
6189.316747714114,21110.644918748258,3.742636744345032,3.1579610114399085e-06,2.016945432699699e-06,0.0001247145612325,0.0309720400056361,3.616317025915277,39,87.31766939666666
3608.1849045602567,21141.496764476535,3.694196281661921,2.005624716019615e-06,1.8855596394131e-06,4.763334872547768e-05,0.035917630264457,3.588478045614062,40,87.81474849
5661.813433918307,21877.43647819312,3.7482867028571345,2.1560167666117783e-06,2.096031121423223e-06,4.124544980605433e-05,0.0297265087215584,3.690899922254012,41,88.31608449
5290.031581026654,21552.19060689106,3.741753593292689,2.047208758039379e-06,2.102486561633455e-06,4.421808860505138e-05,0.0351840734158643,3.711141864907724,42,88.82148004
5292.19509048749,21760.4418984481,3.7173199904823697,2.035909752843827e-06,1.972562015715667e-06,3.914821152964882e-05,0.0315166276068331,3.5481110894741175,43,89.33071438666667
8007.154262622736,21575.908429953743,3.820560979584219,2.2037117960479054e-06,2.17044865124186e-06,3.952686407936762e-05,0.0317501726053589,3.990741219616989,44,89.84354565
5690.049496245895,21827.40720955832,3.734704480329489,2.2862318493505086e-06,2.63797252472756e-06,6.322597511665625e-05,0.0386898274111486,4.800371267814251,45,90.35971309666668
6306.037666753226,21702.13023575436,3.725313278903535,2.4082171973069344e-06,2.090954283526939e-06,3.88886083241675e-05,0.0293441036962255,3.8124618039761664,46,90.87893921
5896.482524130042,19703.692042935792,3.809871257328492,2.0670450897194662e-06,2.8101560215139133e-06,4.849402998785688e-05,0.0323838767687443,3.4602879360483114,47,91.40093175333334
5703.163428103351,22095.083237774103,3.784648574840245,2.0740616006159084e-06,2.145866262478579e-06,5.291702664343152e-05,0.0493803172736335,3.604264604788588,48,91.92538572
5485.059956324313,21760.976177848308,3.689618856229367,2.0080414683087462e-06,1.916466972468019e-06,3.764989702007015e-05,0.0345085107607153,3.8381502675824626,49,92.45198520666668
6242.906390642092,22649.20725126301,3.67299253546444,2.6494859947640123e-06,2.04343288976271e-06,7.95376887322341e-05,0.0320337930508578,3.643339699055104,50,92.98040517666668
6706.417487276516,22767.403969821753,3.752691017302235,2.560338999307115e-06,1.9420418225002827e-06,4.710730750283327e-05,0.0299940535522526,3.699527063627633,51,93.51031313666664
6567.041701271874,22935.457968100654,3.788845393053216,1.9594530280755116e-06,2.419310919169396e-06,4.744104398997788e-05,0.0370780197853472,3.6482835673874465,52,94.04137090666666
6109.868171966578,22237.72002667825,3.7805011645422497,2.6925854044875876e-06,1.908058476638757e-06,5.565456429898437e-05,0.0434369887571009,4.255596052385598,53,94.57323595
6267.064524740357,22668.152503199395,3.707097546607246,2.2256904829577716e-06,2.1647647020125137e-06,4.527932924737078e-05,0.0378994359777243,4.08168292232841,54,95.10556295666667
5454.8254574921,22517.107156647497,3.6840313863733822,2.150495463545446e-06,2.1655223973380658e-06,5.053530921915483e-05,0.0429291275405098,3.604670804734494,55,95.63800533666664
6042.854367005055,22593.396532208822,3.8256687658525945,2.050292292602795e-06,1.975731404372674e-06,4.363766140502965e-05,0.0448819970663515,4.698943724165818,56,96.17021635
6478.271692922516,21975.143772133582,3.72009983450096,2.122683201682787e-06,2.2142228737049607e-06,4.405031944941405e-05,0.0388580260713867,3.86628677034536,57,96.70185044666664
5793.183212855358,20697.364157316057,3.847150896020656,2.209027187857555e-06,2.1667810917824216e-06,4.692005745481179e-05,0.0356910751024598,3.594065310632102,58,97.23256457
7973.352973687614,23032.452948025963,3.7299818307121937,2.502393431597325e-06,2.089876472209275e-06,3.985878582151333e-05,0.0329738660618206,3.868377128414441,59,97.76201906666668
7753.21356190249,22601.158513967566,3.71719809956151,2.063533283292282e-06,2.122894111465503e-06,4.667562095578896e-05,0.0357283513583747,3.760433251894664,60,98.28987884
5149.900729653862,23158.253382290284,3.773402458627306,1.957999692481892e-06,2.259927089509457e-06,3.9698225631097334e-05,0.0375039989780097,3.8514155172714353,61,98.81581444333334
5217.829786771555,23625.32622697736,3.7761196744292262,2.0540891284235418e-06,1.7463452556331834e-06,3.504264300676563e-05,0.0293356028329785,3.9570317487936224,62,99.33950279333334
7011.521319527049,23168.043472980982,3.7582731020927502,2.0959063982990368e-06,2.256512127165618e-06,4.29351190774861e-05,0.0430662623601822,3.7997115287553727,63,99.86062827333336
7342.767157483246,23079.62280416284,3.803709180688617,2.176039647974789e-06,1.9981632190995965e-06,3.936053389945012e-05,0.0333958898968729,3.7846700179575943,64,100.37888328666668
7643.526780422411,23527.758809388375,3.778222073254603,2.2196560484042265e-06,2.0696777431526503e-06,4.315040495584246e-05,0.0467262971916753,3.6211114166016314,65,100.79926697666669
4639.400341658425,23173.37862988243,3.756536641817027,2.82034402684677e-06,2.1793661388739127e-06,3.697394026096895e-05,0.0419353417397822,3.72180954672257,66,101.21619256666668
5633.739796250286,23339.466289550663,3.7073221601484274,2.5777405861181e-06,2.1216075758852098e-06,3.9613845801592225e-05,0.0363321333396714,3.810123456048699,67,101.62938128666669
7807.307205505158,23169.166130054586,3.661658851614912,2.6714622852598295e-06,2.172566701144125e-06,4.889560021806853e-05,0.0368171079143764,3.871276214479344,68,102.03856517666668
5998.1561365027865,23412.991723078652,3.751307434104575,2.4453139631398672e-06,1.7336793109479876e-06,6.127807341403038e-05,0.0545207886385115,3.821542474106338,69,102.44348759666669
7152.48547832081,23188.691895637367,3.783987965310452,2.078849202830181e-06,2.06776262080405e-06,4.678172802815111e-05,0.0293806451298453,4.076976648077117,70,102.84390385333332
5282.949301561916,23519.211805450384,3.723309899288677,2.7252910046953996e-06,1.9668889732303784e-06,4.906809922187848e-05,0.0321027532305684,3.796558528861698,71,103.23958154
4439.705841137542,23381.892269704207,3.728882507585903,2.1767242791428012e-06,2.212182579975772e-06,4.704407615590399e-05,0.0394134704311261,3.841147161353789,72,103.63030086333332
5688.779312974039,23291.740245674388,3.751863714940608,2.178829251334771e-06,2.0040203613624164e-06,4.909356387460406e-05,0.0389055235453986,4.498492803160493,73,104.01585515
7623.768361513511,23302.77073075784,3.711905040319221,2.4672846980414875e-06,2.176413357211739e-06,5.155025692962971e-05,0.0424213878757222,4.018328368679837,74,104.39605097333332
6415.396025908084,23478.197940674865,3.8277192315455673,2.037483217230228e-06,1.821168431380701e-06,3.936563819299086e-05,0.0314427097831947,4.206377629308814,75,104.77070853
5078.422404860943,23329.1498745885,3.7205509234501255,2.0777637613373126e-06,1.960874948713217e-06,3.923827179310533e-05,0.0609110737000097,4.280758749802273,76,105.13966195
6044.373300020097,23553.53188280936,3.734232014720458,2.113351187434307e-06,1.8630275561291744e-06,4.2985684482369584e-05,0.0352593904640785,4.082052696980466,77,105.50275920666668
5668.114395189386,23219.806723590467,3.764441361989096,1.961341852369624e-06,2.0230807575653434e-06,3.968042598127308e-05,0.0504341519418713,4.832664827391346,78,105.85986242666668
5354.857657440779,23776.346505312955,3.662032676303842,1.98951373128273e-06,1.932982814644978e-06,3.673456804959252e-05,0.0302934985333484,3.805937216687037,79,106.21084806666666
7419.62052638167,23391.05319912184,3.718662751716128,2.1138765010599373e-06,1.957767408007809e-06,4.240353908485881e-05,0.0420542877498385,3.811012507093505,80,106.55560683333331
9763.91953309278,23153.455430240523,3.682183441148777,2.0473339625740766e-06,2.141986412811687e-06,4.0381701696673346e-05,0.0377202837119931,3.8734173034659394,81,106.89404383333334
7262.852886436558,23505.92451354375,3.769887027919155,1.8972218525117249e-06,1.9584611079634233e-06,3.821135543218292e-05,0.0401762650052234,3.767999558928313,82,107.2260783
8952.95270243636,23516.089397162163,3.690715036697448,2.1086812603533644e-06,2.016949826827947e-06,3.825617487316984e-05,0.0306946655657891,3.802145763274857,83,107.55164413333334
7144.818981007542,23416.351297736375,3.6750051565698847,3.059784705843661e-06,2.052827083294965e-06,5.382713734354304e-05,0.0324360915750751,3.930794634493009,84,107.87068923333334
5499.453108819196,24010.775872222912,3.719478154742237,2.1834963420990054e-06,1.9599238951340345e-06,3.810027273427804e-05,0.0312745315433422,3.775358773213304,85,108.18317559999998
5409.325558999423,23683.22963344534,3.708418110187367,2.2336133433624415e-06,1.8457167310908392e-06,4.3924693584431345e-05,0.0325668750074735,3.831188541174764,86,108.48907953333332
3650.641870715288,23816.70712917645,3.664527253348027,2.1591867446536348e-06,2.262805503475734e-06,3.9581866210459154e-05,0.02775317953151,3.9071473503145064,87,108.788391
7282.959591190788,23642.76565742334,3.7326098235785254,2.0389296998656456e-06,1.8156398476866664e-06,3.927041002138277e-05,0.0314195626402534,4.596713469649616,88,109.0811137
8289.864095569865,23734.62904922037,3.66839885357459,2.2345760634858435e-06,1.9257572556465533e-06,5.319629729956208e-05,0.0312270019030848,3.8799017867600822,89,109.36726503333334
8183.729793352186,23726.55682814859,3.632709995885036,2.0549974569447533e-06,2.1584465234197597e-06,3.882633233337645e-05,0.0352585036749455,3.945197218412447,90,109.6468755
7114.621868870559,23633.678119529537,3.7376536207111264,2.0706482309905017e-06,1.934873220226773e-06,4.0447074373022e-05,0.0295080386038421,4.463393686841402,91,109.9199887
6520.399157512107,23698.003524172585,3.6349091721670783,1.977776289238356e-06,2.069018719618543e-06,3.627314855456037e-05,0.0302300289912066,3.841274275945703,92,110.18666103333334
6754.4080556760355,23611.872115725637,3.73547206175178,2.2842051579859244e-06,1.828660951713272e-06,4.3384068092551424e-05,0.0289968160641467,3.8497159042576983,93,110.4469615
6860.350328839415,23873.689079857875,3.709986066100448,1.8973517911173329e-06,2.135328976985868e-06,3.47961275119263e-05,0.0345504336309082,4.187303536907077,94,110.7009711
7261.41167429403,23499.096769824297,3.7759961632778687,1.906397846255569e-06,1.8933926060519636e-06,3.851819438099908e-05,0.0325037519275639,3.8459449749249055,95,110.94878286666666
6503.20733606774,23859.143951733873,3.743155403723007,2.0841339794917515e-06,1.904601368973824e-06,3.986406401439372e-05,0.0328024998384839,3.828073732817274,96,111.1905014
5423.353850504698,24057.907674381513,3.687841399488939,1.8494523122097188e-06,1.941397410093283e-06,3.438732970855052e-05,0.0300773818317696,4.13243674922996,97,111.35809906666668
5531.877210573235,24177.30085368575,3.7786264936597895,1.9296548784836015e-06,1.7260565503294332e-06,3.152708271696435e-05,0.0326442766255413,3.747102895128091,98,111.51984563333332
6877.402923025115,23800.307258978573,3.745860950132351,1.939868429905557e-06,1.9557198041114e-06,3.809395856340099e-05,0.0308162036556562,3.79829695249072,99,111.67587816666666
6488.642324045397,23945.573466834863,3.697456970218042,2.2891870935417226e-06,1.85090982563822e-06,3.286798801208006e-05,0.0385275239252393,3.819659161483192,100,111.82634356666664
8260.429735785958,23797.83331027993,3.7073268340416847,1.8980033101756984e-06,1.8205246003309172e-06,3.401656872457251e-05,0.0311585860216413,4.075514566185365,101,111.97139846666666
8259.994609652158,24213.480083866587,3.6608994668757666,2.200760638484059e-06,1.8924477943242216e-06,3.680904749368625e-05,0.030923887458705,3.989842145447439,102,112.11120870000002
10156.533511483334,23227.21140286438,3.7424970665596815,2.107436620541562e-06,1.812845448267859e-06,3.850869959136984e-05,0.0340380266712665,3.892029238053355,103,112.24594886666668
6651.888775216599,23790.50785400625,3.7569587070912593,1.921064782180855e-06,1.751206183356171e-06,4.597120759069912e-05,0.0317925532020295,3.6921715661172856,104,112.3782155
9193.225139729097,23810.479254620423,3.7712591667974857,1.91964363232806e-06,1.8811172799816809e-06,3.707755657585951e-05,0.0298753114303201,3.721790842420089,105,112.5104821
7898.919238459279,23808.205237317656,3.787760706215217,1.92655230189036e-06,1.9364982369479632e-06,4.0121415290331845e-05,0.033422749570422,3.999953164633926,106,112.6427487
6259.896376246948,24012.55785883748,3.6660340217122336,1.933786249210432e-06,2.0382041129670176e-06,3.655139630006005e-05,0.0303760847966807,3.793910206029912,107,112.7750153
6844.937005731026,23939.34125284026,3.7452607752751743,1.974596675489961e-06,1.8250495372280396e-06,4.471109328844089e-05,0.0367857826985421,5.308335170672117,108,112.9072819
9070.907223298826,24274.457976783393,3.751833068568432,1.8567106847457693e-06,1.8808526893769975e-06,3.2363639628673034e-05,0.0294874255891302,3.659379665701067,109,113.03954853333336
7645.447774660397,24225.841197741855,3.7622596510823825,1.914028736827055e-06,1.8577935970647292e-06,3.718815132913805e-05,0.0427902638406055,3.8540168723118016,110,113.17181513333334
6493.5094982611645,24231.586454876444,3.7297069123390463,1.978893344100106e-06,1.877226048703598e-06,3.840672097299132e-05,0.0325567756288854,3.828970133774638,111,113.30408173333332
6027.904872547204,23689.96358074833,3.7363447738252535,1.9914607880100818e-06,1.939846404460732e-06,3.340048771737835e-05,0.0306539506080271,3.973397808966059,112,113.43634833333334
6999.01003598492,24139.079663839264,3.7724336710606368,1.925649978503332e-06,1.953056131612206e-06,3.552243931841555e-05,0.0354807174321245,4.119061160865556,113,113.56861493333334
8901.55243424189,24031.223948423387,3.7056321897367006,1.889819227769861e-06,2.031602748248742e-06,3.6196722194049263e-05,0.0310508891021152,3.918407988759939,114,113.70088156666668
7602.709493524118,23971.549494223327,3.7141003194413673,1.913064326988259e-06,1.8645701996820543e-06,3.6231854450983125e-05,0.0312716710763275,3.954667268967254,115,113.83314816666666
8070.992945479909,24079.065825009413,3.748299264346092,1.9278360250855217e-06,1.8620267188739824e-06,3.568020904280878e-05,0.0341540903493039,3.759908886482492,116,113.9654148
7350.081779996956,24347.80164976708,3.683514918409419,1.943272543747411e-06,1.8659639943239715e-06,3.497059353062216e-05,0.0332386940024414,3.836110866687603,117,114.0976814
6601.673547821927,24016.074246552907,3.7347343739285623,2.0281315737969087e-06,1.9084253241739062e-06,3.779730593037411e-05,0.0303559711728824,4.249057768580414,118,114.229948
8335.868013814568,24004.73379620148,3.6759089687630984,2.2175880086451866e-06,1.7961969443049498e-06,3.137027525969585e-05,0.0310316948321742,3.94881557497706,119,114.36221463333334
8134.61850484032,24275.605153916968,3.62871284569376,1.915619731765967e-06,2.1106313808244698e-06,4.535610153855634e-05,0.0363577360646317,3.85907534688248,120,114.49448123333332
10077.989214091049,23947.50790052025,3.709163405669132,2.226498102238246e-06,1.9381066657600804e-06,3.873910514126483e-05,0.0310130685224344,4.049405262309147,121,114.62674783333334
8346.233102388807,24077.09062297304,3.6912657305305294,1.8961112716024988e-06,1.974910355389993e-06,4.0716510620364555e-05,0.0373204962279775,3.8167230901173417,122,114.75901443333332
8378.81808919436,24206.946036422447,3.677683102098448,1.9484432348054527e-06,1.955151705984832e-06,3.6307400242144294e-05,0.03224287483104,3.827678664942357,123,114.89128103333331
8564.37404590635,24145.570850186465,3.7960992323481486,1.8176085727557185e-06,1.870193259151837e-06,3.471272338366752e-05,0.0302709301533812,3.682056498318854,124,115.02354766666669
8865.999593388196,23850.076492029504,3.700221703778992,1.9146789195447874e-06,1.99561413952879e-06,3.7608756859220224e-05,0.031073877400064,3.8802709808420857,125,115.15581426666668
9134.88727732086,23913.663666786822,3.812420517579075,1.83652531321962e-06,1.90964250939622e-06,4.034706574296847e-05,0.0395392782564967,3.818547095767274,126,115.28808086666668
9437.184676631336,24171.951087348065,3.812545137589758,1.900413589913344e-06,1.7386341229974235e-06,4.0521876748671304e-05,0.0309497261413,3.763802796293221,127,115.42034746666666
8293.257027875085,24115.11789078604,3.697744001525211,1.915170319998657e-06,1.986223377686255e-06,3.647483989361856e-05,0.0341702865281116,3.666725734120152,128,115.55261406666666
10146.532031991475,24443.62211419716,3.6791505165043743,1.8108961324216353e-06,1.8804970289642264e-06,3.386090089833729e-05,0.0323094764452455,4.481710827355093,129,115.6475159
7935.904475897563,24073.638535548555,3.697350825756512,1.964413235526835e-06,1.902787550760451e-06,3.483638393196242e-05,0.0313640969318992,3.7660679961723926,130,115.74241773333334
8341.349184355226,24031.272067639275,3.646121164950838,1.8855339217027897e-06,1.9875218540394822e-06,3.764931207921059e-05,0.0336815800885093,4.039128731615498,131,115.83731953333334
8801.213969596161,24566.3912237328,3.718157397361858,2.0054290834785283e-06,1.807994341874437e-06,3.862789236311108e-05,0.0340358943943083,3.464427796054895,132,115.93222136666668
6280.601173260143,24095.720100150233,3.679645484203527,1.972450958109943e-06,1.883779462975162e-06,3.576926426604679e-05,0.0332150677172717,3.610098724788154,133,116.02712316666668
7375.015040990062,24029.170007262437,3.774772307497823,1.911357518050602e-06,1.8408814495054957e-06,3.522170736594353e-05,0.0309302528150994,3.824343720095478,134,116.122025
9844.433809844772,24273.867725133234,3.709017744728003,2.2864332661686396e-06,1.8181187320778468e-06,4.293227614410674e-05,0.0299966253102357,3.6087900559856574,135,116.21692683333332
9904.353545219496,24290.26551167647,3.703035053830776,1.9056207268427705e-06,1.8429091201037488e-06,3.447271201183124e-05,0.0315846971691277,3.492501311321635,136,116.31182863333332
7922.8064145174,24045.708274867095,3.663803316839363,1.9005966544773209e-06,1.8984422848087375e-06,4.2161518361166706e-05,0.0308173145741499,3.4649101306748857,137,116.40673046666666
7470.463938502389,24221.820360723672,3.6389728020597674,2.1061768030825777e-06,1.8924426997419308e-06,3.645249982816212e-05,0.0302678982302376,3.5829229575838877,138,116.5016323
9193.428382061513,24168.286217225133,3.6370125517147778,1.989508239908595e-06,2.0305425869062236e-06,4.183779251885262e-05,0.0355597423585941,3.7274917764672777,139,116.5965341
6465.433449826091,23943.002744894125,3.609446840702829,2.170928285611837e-06,2.016790431238322e-06,4.053036450561633e-05,0.0351180851195615,3.4158753615741695,140,116.6914359
8930.284842242043,24092.441075602947,3.648508530179315,2.0496724289972504e-06,1.941330242452749e-06,3.943817810952974e-05,0.0345292368713738,3.342152756621044,141,116.78633773333333
9393.268737275288,24367.657191133057,3.641833464625723,1.882592932358495e-06,1.8901645408910857e-06,4.047381847536552e-05,0.0369581696572633,3.368838009178412,142,116.88123956666668
10332.344691882288,24364.83508913163,3.645621262937985,1.735628830775834e-06,1.917242289440816e-06,3.386570515889847e-05,0.030539079836293,3.4479690506579534,143,116.97614136666668
10451.012641973608,24584.101452986724,3.724572514722201,1.8861637425979504e-06,1.8430498252145649e-06,4.035714788969693e-05,0.0315980870367972,3.372695565446137,144,117.0710432
9373.39613869688,24325.58124123828,3.6576577729736535,1.982156626603598e-06,1.9653694167200854e-06,4.929011761161941e-05,0.0305155185256622,3.673729556144384,145,117.16594503333332
8166.0485173564675,24387.474237893195,3.701169736752465,1.933503209998786e-06,1.8812677946539788e-06,3.9123871696830743e-05,0.0305977240153821,3.467575779786906,146,117.26084683333332
7191.3077522630065,24290.332896002124,3.7536382184784687,1.9709842339913374e-06,1.8772328350757463e-06,3.609449702629977e-05,0.0322474260870592,3.60804019014359,147,117.35574863333332
10409.48713246479,24136.6881601378,3.677395709110407,2.1080214161993193e-06,2.010536126204614e-06,3.3394698388648615e-05,0.0408830636018475,3.2441370132612843,148,117.4506505
9646.41614293261,24477.691897268065,3.777156484523781,1.8102107649565608e-06,1.77479255284392e-06,3.7265828869842774e-05,0.038596595200013,3.5871138721809617,149,117.5455523
8450.120090757617,24079.880284129453,3.686331879901225,1.8876218887870164e-06,1.942761831506002e-06,3.5186029643064606e-05,0.0327575807155139,3.632104812825243,150,117.6404541
9184.451374287066,24078.62063916987,3.640776366311094,1.9450421601137473e-06,2.113397386333479e-06,3.711220697319489e-05,0.0330040987912733,3.3491487566346674,151,117.73535596666666
8804.227691313645,24503.307652213218,3.602723484453435,1.8318299759343084e-06,1.9035771532489776e-06,3.6478941403886817e-05,0.0339642640970811,3.3131726416757408,152,117.83025776666666
8933.760119114766,24663.26580431426,3.647764134052428,1.893713529946286e-06,1.8947806602564312e-06,3.392915249896325e-05,0.036515627610553,3.2001402182787255,153,117.92515956666666
9080.733354683947,24400.76742248715,3.699687868310632,1.8051298484794392e-06,1.8827657459343796e-06,4.195556081052611e-05,0.0367242495574822,3.724822952721282,154,118.02006140000002
12586.96743953868,24584.65575976171,3.7252470602307888,1.8420356416613867e-06,1.843408522133371e-06,4.005970597549129e-05,0.0316804917718702,3.4125891557925945,155,118.11496323333334
10282.186783493456,24529.578513844484,3.662390807837021,1.821987993606976e-06,1.8962520703120335e-06,3.319757620883267e-05,0.0398907576510545,3.3026988559178125,156,118.20986503333332
10496.122957505591,24427.177916580928,3.655541043140138,1.940735553205677e-06,1.9168727899775583e-06,4.82741966549292e-05,0.0341076807481197,3.432028933950408,157,118.30476683333336
9663.995935300583,24608.0098852332,3.699361952060402,2.0373214075885416e-06,1.930754789924473e-06,3.866240969944712e-05,0.0320409224048707,3.2565710254677285,158,118.3996687
9047.438752915094,24535.01558294048,3.655306215201514,1.805488675352207e-06,1.8385557936919555e-06,3.546052397463062e-05,0.0340125408010122,3.3297635795657685,159,118.4945705
9601.661246868984,24494.970002658854,3.6564693922263447,1.808029666899639e-06,1.8134647457508108e-06,3.200981696652406e-05,0.0302952260157236,3.3614060391235228,160,118.5894723
