feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Vibration_Z_wp_ddd_entropy,0.8552576303778832,0.8552576303778832,0.9368339503391785,0.9368339503391785
Vibration_Z_wavelet_scale_4_ratio,0.8615423964831319,0.8615423964831319,0.9365591784609172,0.9365591784609172
Vibration_X_wavelet_scale_32_ratio,0.9346059097292801,0.9346059097292801,0.853074643029475,0.853074643029475
Vibration_Z_wp_ddd_std,0.8474341297570294,0.8474341297570294,0.9333733618584192,0.9333733618584192
Vibration_Z_wp_ddd_energy,0.8497382378530394,0.8497382378530394,0.933140093984147,0.933140093984147
Force_X_kurtosis,0.663594087814731,-0.663594087814731,0.9319084242361366,-0.9319084242361366
Force_X_min,0.7450621335471205,0.7450621335471205,0.9261985493169672,0.9261985493169672
Force_X_wp_dad_entropy,0.7350228473112649,-0.7350228473112649,0.9237713336762703,-0.9237713336762703
Vibration_Z_wp_dad_entropy,0.8224125558738726,0.8224125558738726,0.9226906923872205,0.9226906923872205
Force_X_wp_dad_energy,0.7211194075088463,-0.7211194075088463,0.9216338774708308,-0.9216338774708308
Force_X_wp_dad_std,0.7784800541064973,-0.7784800541064973,0.9211423624606263,-0.9211423624606263
Force_X_wavelet_entropy,0.7045611042114652,-0.7045611042114652,0.9199829404232637,-0.9199829404232637
Vibration_Z_wp_dad_energy,0.8250659593621523,0.8250659593621523,0.9197289205469971,0.9197289205469971
Vibration_Z_wp_dad_std,0.8145313449910772,0.8145313449910772,0.9195521442337099,0.9195521442337099
Vibration_X_wavelet_entropy,0.9192543025489066,-0.9192543025489066,0.7410668651528455,-0.7410668651528455
Force_Z_wp_aad_entropy,0.6496889459692528,-0.6496889459692528,0.9185187713936476,-0.9185187713936476
Vibration_X_wavelet_std,0.9183166462400394,0.9183166462400394,0.6976256233479032,0.6976256233479032
Vibration_Z_wp_add_energy,0.8250545529218077,0.8250545529218077,0.9182808919633767,0.9182808919633767
Vibration_Z_wp_add_std,0.8132782794650513,0.8132782794650513,0.918208644252729,0.918208644252729
Vibration_Y_wavelet_scale_32_ratio,0.9124112921745796,0.9124112921745796,0.835520755120078,0.835520755120078
Force_Z_wp_aad_energy,0.5434599729081127,-0.5434599729081127,0.9102975199368035,-0.9102975199368035
Force_Z_wp_aad_std,0.6566268294475299,-0.6566268294475299,0.9100846197681927,-0.9100846197681927
Force_Y_wavelet_scale_32_ratio,0.9100781835146677,0.9100781835146677,0.6858258044359974,0.6858258044359974
Force_X_wp_aaa_std,0.677119807962951,0.677119807962951,0.9088210534245239,0.9088210534245239
Force_Z_wp_ada_entropy,0.5999143266868341,-0.5999143266868341,0.9024674821471899,-0.9024674821471899
Force_Y_wavelet_entropy,0.9013548240961962,-0.9013548240961962,0.593794518553463,-0.593794518553463
Force_Z_wp_ada_energy,0.5597329680491882,-0.5597329680491882,0.8952434796750842,-0.8952434796750842
Force_Z_wp_ada_std,0.6616631564766318,-0.6616631564766318,0.8950636289911315,-0.8950636289911315
Vibration_X_wavelet_scale_16_ratio,0.8944220694419919,-0.8944220694419919,0.8845627316855516,-0.8845627316855516
Vibration_Y_wp_ddd_entropy,0.8400373573039077,0.8400373573039077,0.8932578205212716,0.8932578205212716
Vibration_Y_freq_band_1_ratio,0.8930500607842036,-0.8930500607842036,0.8311440041808923,-0.8311440041808923
Vibration_Y_freq_band_2_ratio,0.8927226877395161,0.8927226877395161,0.8309718394236041,0.8309718394236041
Vibration_Y_wp_ddd_energy,0.8298587679849225,0.8298587679849225,0.8872708679458413,0.8872708679458413
Force_Z_wp_daa_entropy,0.5601791709806929,-0.5601791709806929,0.8870268397742388,-0.8870268397742388
Vibration_Y_wp_ddd_std,0.8223741042953968,0.8223741042953968,0.8869980175492463,0.8869980175492463
Force_X_abs_mean,0.6679830470641257,0.6679830470641257,0.886339717930419,0.886339717930419
Force_X_shape_factor,0.6616235277502104,-0.6616235277502104,0.886339717930419,-0.886339717930419
Force_Y_skewness,0.8404165264242551,-0.8404165264242551,0.8853082665720228,-0.8853082665720228
Force_Y_wp_ddd_entropy,0.7445471366162819,0.7445471366162819,0.883001719979961,0.883001719979961
Force_Z_wp_daa_energy,0.5357486740017836,-0.5357486740017836,0.8829898067936307,-0.8829898067936307
Force_Z_wp_daa_std,0.6424400092414604,-0.6424400092414604,0.8828230221850079,-0.8828230221850079
Vibration_Y_wp_add_entropy,0.8590169089315967,0.8590169089315967,0.8748750054210919,0.8748750054210919
Force_Y_wavelet_mean,0.8185840782326981,-0.8185840782326981,0.8666833447819066,-0.8666833447819066
Vibration_Z_freq_skewness,0.7794103102426959,-0.7794103102426959,0.8648072100830652,-0.8648072100830652
Vibration_Y_wp_ada_energy,0.7876480874006561,-0.7876480874006561,0.8631635746658295,-0.8631635746658295
Vibration_Z_freq_kurtosis,0.755659247573981,-0.755659247573981,0.8627573734416027,-0.8627573734416027
Vibration_Y_wp_ada_std,0.8024967197775759,-0.8024967197775759,0.8626090350569748,-0.8626090350569748
Force_Y_freq_band_2_ratio,0.830358899252087,0.830358899252087,0.8624188083720248,0.8624188083720248
Vibration_Y_wavelet_scale_4_ratio,0.74691744344406,0.74691744344406,0.8614922699126011,0.8614922699126011
Force_X_freq_std,0.6618805544269184,0.6618805544269184,0.8613523860473045,0.8613523860473045
Vibration_Y_wp_ada_entropy,0.7943890255048175,-0.7943890255048175,0.8588590714372916,-0.8588590714372916
Vibration_Z_wp_daa_energy,0.8556715435346107,0.8556715435346107,0.8131892951959336,0.8131892951959336
Vibration_Z_wp_ada_energy,0.8551892481046681,0.8551892481046681,0.7904381836758994,0.7904381836758994
Vibration_Z_wp_daa_entropy,0.853487005611336,0.853487005611336,0.811851175363618,0.811851175363618
Force_Z_abs_mean,0.5668634033890257,0.5668634033890257,0.8510974383949935,0.8510974383949935
Force_Z_shape_factor,0.5563398013596664,-0.5563398013596664,0.8510974383949935,-0.8510974383949935
Force_Z_kurtosis,0.6179864470387264,-0.6179864470387264,0.8485264959256676,-0.8485264959256676
Vibration_Z_wp_aad_entropy,0.8466218837282304,-0.8466218837282304,0.8315344492554566,-0.8315344492554566
Vibration_Z_freq_max,0.7546341226431004,-0.7546341226431004,0.8446070576230287,-0.8446070576230287
Vibration_Z_peak_magnitude,0.7546341226431004,-0.7546341226431004,0.8446070576230287,-0.8446070576230287
Vibration_Z_wavelet_std,0.8432560806963576,0.8432560806963576,0.7875052340606685,0.7875052340606685
Vibration_Z_wp_aaa_std,0.8427254303603261,-0.8427254303603261,0.8389867237495024,-0.8389867237495024
Force_Z_wp_aaa_entropy,0.630114459587811,0.630114459587811,0.8423862091132776,0.8423862091132776
Vibration_Z_wp_ada_entropy,0.8419532802262119,0.8419532802262119,0.7859315405760812,0.7859315405760812
Force_Z_impulse_factor,0.6406106118771471,-0.6406106118771471,0.8402314595728427,-0.8402314595728427
Force_Y_wp_ddd_std,0.6973001522753456,0.6973001522753456,0.8401845754201883,0.8401845754201883
Force_Y_wp_ddd_energy,0.6975559685012681,0.6975559685012681,0.8401815010495225,0.8401815010495225
Force_Z_clearance_factor,0.6404701179398009,-0.6404701179398009,0.8395458749143558,-0.8395458749143558
Vibration_Z_wp_daa_std,0.8393548421600091,0.8393548421600091,0.8132038984565965,0.8132038984565965
Vibration_Z_wp_aad_energy,0.8392959075181049,0.8392959075181049,0.8346161215516485,0.8346161215516485
Vibration_Z_wp_aaa_energy,0.8386263043208771,-0.8386263043208771,0.838341490206005,-0.838341490206005
Vibration_Z_wp_ada_std,0.8373215697879006,0.8373215697879006,0.7902694775856103,0.7902694775856103
Force_Z_peak2peak,0.6156935283751959,-0.6156935283751959,0.8356206721667183,-0.8356206721667183
Vibration_Z_wavelet_scale_1_ratio,0.7868206270533195,0.7868206270533195,0.8351080208581861,0.8351080208581861
Force_Z_peak,0.6472092115346434,-0.6472092115346434,0.8344454939796934,-0.8344454939796934
Force_Z_crest,0.6472092115346434,-0.6472092115346434,0.8344454939796934,-0.8344454939796934
Force_Z_max,0.6512391067275556,-0.6512391067275556,0.8344424196090273,-0.8344424196090273
Vibration_Z_wp_aad_std,0.8226984402257735,0.8226984402257735,0.8343655603423809,0.8343655603423809
Vibration_Z_wavelet_max,0.8335124158636917,0.8335124158636917,0.779483432400772,0.779483432400772
Vibration_Y_wp_dad_entropy,0.734261532129614,0.734261532129614,0.8327196191471458,0.8327196191471458
Force_X_wp_aaa_entropy,0.6144365536411198,0.6144365536411198,0.832108587977306,0.832108587977306
Force_Z_wavelet_scale_16_ratio,0.8290429642139737,-0.8290429642139737,0.7927362757486301,-0.7927362757486301
Vibration_X_wp_ddd_entropy,0.7622876767084039,0.7622876767084039,0.8287621355075169,0.8287621355075169
Vibration_Z_wp_aaa_entropy,0.8284903702208267,0.8284903702208267,0.8132596214249151,0.8132596214249151
Force_X_wp_aaa_energy,0.6551841044715478,0.6551841044715478,0.8244999048756345,0.8244999048756345
Force_Y_wavelet_scale_16_ratio,0.8242730579235784,-0.8242730579235784,0.5192882983553332,-0.5192882983553332
Force_X_freq_mean,0.6303253040504591,-0.6303253040504591,0.8211357747745166,-0.8211357747745166
Vibration_X_wavelet_scale_4_ratio,0.7350345767071289,0.7350345767071289,0.8200086336291454,0.8200086336291454
Vibration_Z_freq_band_1_ratio,0.8189711642425015,-0.8189711642425015,0.803070388445587,-0.803070388445587
Vibration_Z_freq_std,0.7510335406572611,-0.7510335406572611,0.8184918160018766,-0.8184918160018766
Vibration_Z_freq_band_2_ratio,0.8183459077003508,0.8183459077003508,0.8032068136438846,0.8032068136438846
Force_Z_wp_add_entropy,0.41425393838903085,-0.41425393838903085,0.8161491455544909,-0.8161491455544909
Vibration_Y_wp_dad_std,0.7079071760789712,0.7079071760789712,0.816041926877519,0.816041926877519
Vibration_Y_wp_dad_energy,0.6952879097653417,0.6952879097653417,0.815868224934898,0.815868224934898
Vibration_X_wp_ddd_energy,0.7421940394623773,0.7421940394623773,0.8139421317127362,0.8139421317127362
Vibration_X_wp_ddd_std,0.736363096698134,0.736363096698134,0.8135601411575031,0.8135601411575031
Vibration_Y_wp_daa_energy,0.7631127054096924,-0.7631127054096924,0.8129018415386758,-0.8129018415386758
Vibration_Y_wp_daa_std,0.7812911614628221,-0.7812911614628221,0.8124122480101373,-0.8124122480101373
Vibration_Z_wavelet_mean,0.7233173919627672,0.7233173919627672,0.8116793949026629,0.8116793949026629
Vibration_Y_wp_daa_entropy,0.7645486124764274,-0.7645486124764274,0.8104296632269905,-0.8104296632269905
Vibration_X_wp_add_energy,0.6439140372486861,0.6439140372486861,0.8095684551442164,0.8095684551442164
Vibration_X_wp_add_std,0.6498633441225099,0.6498633441225099,0.8095307941035597,0.8095307941035597
Vibration_X_wp_dad_entropy,0.6582528966388281,0.6582528966388281,0.8088709572993994,0.8088709572993994
Vibration_X_wp_add_entropy,0.6124567313307377,0.6124567313307377,0.8039777120883491,0.8039777120883491
Vibration_Z_wavelet_scale_8_ratio,0.664123247277786,0.664123247277786,0.8036595147244326,0.8036595147244326
Force_Z_wavelet_max,0.5870823222665453,-0.5870823222665453,0.8033808998828389,-0.8033808998828389
Vibration_X_wp_dad_std,0.654724706797472,0.654724706797472,0.8030988263742463,0.8030988263742463
Vibration_X_wp_dad_energy,0.6519621978130208,0.6519621978130208,0.8027787075286634,0.8027787075286634
Force_Y_freq_band_1_ratio,0.749164564667699,-0.749164564667699,0.8003976074479544,-0.8003976074479544
Vibration_Z_wp_add_entropy,0.5968250152481783,0.5968250152481783,0.7972525262567793,0.7972525262567793
Vibration_Y_wavelet_entropy,0.7966919755747419,-0.7966919755747419,0.4675727721995606,-0.4675727721995606
Vibration_Z_freq_mean,0.7149078882598996,0.7149078882598996,0.7926574950003175,0.7926574950003175
Force_Y_wp_ada_energy,0.6221384604683744,-0.6221384604683744,0.7923020208920774,-0.7923020208920774
Force_Y_wp_ada_std,0.661726652250723,-0.661726652250723,0.7913750981363205,-0.7913750981363205
Force_Z_wavelet_std,0.581272695720103,-0.581272695720103,0.7877742414939314,-0.7877742414939314
Vibration_Y_skewness,0.7873911860142755,-0.7873911860142755,0.6442480155508997,-0.6442480155508997
Force_Y_wavelet_std,0.5956446323397493,-0.5956446323397493,0.7843885907981524,-0.7843885907981524
Force_Z_wp_add_energy,0.3706409633917856,-0.3706409633917856,0.7803838387095358,-0.7803838387095358
Force_Y_max,0.78005197064032,-0.78005197064032,0.6246469810743729,-0.6246469810743729
Force_Z_wp_add_std,0.49525572877150487,-0.49525572877150487,0.7789565621279101,-0.7789565621279101
Force_Z_wp_dad_entropy,0.3835047942334241,-0.3835047942334241,0.7757607538207482,-0.7757607538207482
Vibration_Y_wp_add_std,0.6019448662049768,0.6019448662049768,0.7703929026381556,0.7703929026381556
Vibration_Y_wp_add_energy,0.5793138337576342,0.5793138337576342,0.7701561760968845,0.7701561760968845
Vibration_X_wp_aaa_std,0.5329504093870627,-0.5329504093870627,0.7640616205481492,-0.7640616205481492
Vibration_X_wp_aaa_energy,0.5389235595584587,-0.5389235595584587,0.7637726297055581,-0.7637726297055581
Force_Z_wavelet_mean,0.5861652083556625,-0.5861652083556625,0.7602743801841423,-0.7602743801841423
Vibration_X_wp_aad_energy,0.5289802192553412,0.5289802192553412,0.7586192158769095,0.7586192158769095
Vibration_X_wp_aad_std,0.5424533794687578,0.5424533794687578,0.7583990140779674,0.7583990140779674
Vibration_Y_wp_aad_entropy,0.6969093796290318,0.6969093796290318,0.7578479331361118,0.7578479331361118
Vibration_Y_wp_aaa_entropy,0.6828440490049448,-0.6828440490049448,0.7578406315057804,-0.7578406315057804
Force_Y_peak,0.7568260876121115,-0.7568260876121115,0.6245313078780699,-0.6245313078780699
Force_Y_crest,0.7568260876121115,-0.7568260876121115,0.6245313078780699,-0.6245313078780699
Vibration_Y_wp_aad_energy,0.6966942814538658,-0.6966942814538658,0.7562796198001898,-0.7562796198001898
Vibration_Y_wp_aad_std,0.7177815643698482,-0.7177815643698482,0.755729691747334,-0.755729691747334
Vibration_X_wp_aaa_entropy,0.5433471812947407,0.5433471812947407,0.7529366259973996,0.7529366259973996
Vibration_Y_peak_freq,0.6552254917476463,0.6552254917476463,0.7490226728348881,0.7490226728348881
Force_Y_wp_aad_energy,0.628088353626953,-0.628088353626953,0.7470899415835993,-0.7470899415835993
Force_Y_wp_aad_std,0.6620782568930463,-0.6620782568930463,0.7455270083963426,-0.7455270083963426
Force_Y_clearance_factor,0.7414662770091226,-0.7414662770091226,0.5787020486584206,-0.5787020486584206
Vibration_X_abs_mean,0.6532244818447892,-0.6532244818447892,0.7398286623671702,-0.7398286623671702
Vibration_X_shape_factor,0.6574655972259927,0.6574655972259927,0.7398286623671702,0.7398286623671702
Force_Y_impulse_factor,0.7392447132526605,-0.7392447132526605,0.5759185903168169,-0.5759185903168169
Vibration_X_wavelet_scale_8_ratio,0.5325909510197673,0.5325909510197673,0.7379536805573284,0.7379536805573284
Vibration_X_wp_daa_entropy,0.5173499694696357,0.5173499694696357,0.7367423785149794,0.7367423785149794
Force_Z_min,0.5351050112779032,0.5351050112779032,0.7341280105599984,0.7341280105599984
Vibration_Y_wp_aaa_std,0.6446714618219151,0.6446714618219151,0.7340511512933517,0.7340511512933517
Force_Y_wp_dad_entropy,0.6124344996133635,0.6124344996133635,0.73341014500952,0.73341014500952
Vibration_X_wp_daa_std,0.5198809110224365,0.5198809110224365,0.7329040267386526,0.7329040267386526
Vibration_X_wp_daa_energy,0.5070980587298823,0.5070980587298823,0.7328133328040097,0.7328133328040097
Force_Y_wp_dad_std,0.6186216792986505,0.6186216792986505,0.7328018039140126,0.7328018039140126
Force_Z_wp_dad_energy,0.36035423541840017,-0.36035423541840017,0.732457090103103,-0.732457090103103
Force_Y_wp_dad_energy,0.6108976178053862,0.6108976178053862,0.7323337309801353,0.7323337309801353
Vibration_Y_wp_aaa_energy,0.6444372051697327,0.6444372051697327,0.7320359013218802,0.7320359013218802
Force_Y_kurtosis,0.732019036371976,-0.732019036371976,0.5998102933538855,-0.5998102933538855
Vibration_Y_wavelet_max,0.7316721603783005,0.7316721603783005,0.3774883315411824,0.3774883315411824
Force_Z_wp_dad_std,0.4787297488224469,-0.4787297488224469,0.73113357353145,-0.73113357353145
Vibration_X_wp_aad_entropy,0.4798680544927597,-0.4798680544927597,0.7285376518004641,-0.7285376518004641
Force_Z_wavelet_scale_8_ratio,0.3002413356535425,-0.3002413356535425,0.725895230213157,-0.725895230213157
Vibration_X_min,0.6209994636263307,0.6209994636263307,0.7252161785923352,0.7252161785923352
Force_Y_wavelet_scale_8_ratio,0.6197241167871483,0.6197241167871483,0.7251473895486864,0.7251473895486864
Force_X_wavelet_std,0.6119762461500484,0.6119762461500484,0.7222129027481227,0.7222129027481227
Vibration_X_wavelet_scale_1_ratio,0.5321534371546246,0.5321534371546246,0.7191327676372637,0.7191327676372637
Vibration_X_wp_ada_entropy,0.48279641711261345,0.48279641711261345,0.7135427931740628,0.7135427931740628
Vibration_X_wp_ada_std,0.4921723132413493,0.4921723132413493,0.7124852096650068,0.7124852096650068
Force_Y_wp_ada_entropy,0.5985751165185881,-0.5985751165185881,0.7123011317213883,-0.7123011317213883
Vibration_X_wp_ada_energy,0.4810292954324593,0.4810292954324593,0.7121082149621055,0.7121082149621055
Vibration_Z_freq_centroid,0.6542359914679983,0.6542359914679983,0.7080477399051703,0.7080477399051703
Force_X_wavelet_max,0.6029675192367344,0.6029675192367344,0.7027901817702157,0.7027901817702157
Vibration_Y_freq_std,0.6489967374853582,0.6489967374853582,0.6837529100145409,0.6837529100145409
Force_X_wavelet_scale_32_ratio,0.6258723310581722,0.6258723310581722,0.6765688743610914,0.6765688743610914
Vibration_X_max,0.5240211238732089,0.5240211238732089,0.6514013074976907,0.6514013074976907
Force_Z_wavelet_scale_32_ratio,0.18410779249652542,-0.18410779249652542,0.650778747437854,-0.650778747437854
Vibration_Z_wp_dda_entropy,0.5247007880315822,0.5247007880315822,0.6502918439836483,0.6502918439836483
Vibration_X_peak_freq,0.5737248761846938,0.5737248761846938,0.6483954576375691,0.6483954576375691
Vibration_X_freq_max,0.4070650070239269,-0.4070650070239269,0.6432234815265018,-0.6432234815265018
Vibration_X_peak_magnitude,0.4070650070239269,-0.4070650070239269,0.6432234815265018,-0.6432234815265018
Force_Y_wavelet_scale_4_ratio,0.5101470839995463,0.5101470839995463,0.6412066943696973,0.6412066943696973
Force_Y_wp_add_std,0.5311545798706172,0.5311545798706172,0.6406759811335031,0.6406759811335031
Force_Y_wp_add_energy,0.5099664254574257,0.5099664254574257,0.6404058208112406,0.6404058208112406
Force_Y_wp_add_entropy,0.5147610683496532,0.5147610683496532,0.6334519786613974,0.6334519786613974
Force_Z_wavelet_scale_1_ratio,0.36116350909971034,-0.36116350909971034,0.6325050724963124,-0.6325050724963124
Vibration_Y_wavelet_std,0.6298452453827501,0.6298452453827501,0.23863514901025887,0.23863514901025887
Force_Z_freq_std,0.45721649937565434,0.45721649937565434,0.6237338929866123,0.6237338929866123
Vibration_Z_wavelet_scale_32_ratio,0.6122891373806434,0.6122891373806434,0.616527183849502,0.616527183849502
Force_Y_wavelet_max,0.4521347190876631,-0.4521347190876631,0.6125228160572187,-0.6125228160572187
Force_Y_wp_aaa_entropy,0.6077759544677409,0.6077759544677409,0.3644837436245924,0.3644837436245924
Force_Y_wp_daa_energy,0.5090898423842529,-0.5090898423842529,0.6043284653437008,-0.6043284653437008
Force_Y_wp_daa_std,0.5299348319489025,-0.5299348319489025,0.6035491123799052,-0.6035491123799052
Vibration_Z_wavelet_entropy,0.5974904453279963,-0.5974904453279963,0.4810611891996903,-0.4810611891996903
Vibration_Y_wavelet_mean,0.363250823702125,-0.363250823702125,0.5907239908509347,-0.5907239908509347
Force_Y_peak2peak,0.5862541316373535,-0.5862541316373535,0.25193641369610437,-0.25193641369610437
Force_X_wp_ddd_entropy,0.526907715772833,-0.526907715772833,0.5858453489005474,-0.5858453489005474
Force_X_freq_skewness,0.37450229344518104,0.37450229344518104,0.5795751699275248,0.5795751699275248
AE_RMS_wavelet_std,0.4650773337308225,-0.4650773337308225,0.5791382249966394,-0.5791382249966394
Force_X_peak_freq,0.5498593449061631,0.5498593449061631,0.5696352219750035,0.5696352219750035
Vibration_Y_freq_mean,0.5632230684205857,-0.5632230684205857,0.5645341957411356,-0.5645341957411356
Vibration_Y_wavelet_scale_1_ratio,0.1614731945740234,0.1614731945740234,0.5634481743034203,0.5634481743034203
Force_X_wp_ddd_energy,0.477392335555755,-0.477392335555755,0.5611466235636905,-0.5611466235636905
Force_X_wp_ddd_std,0.5071940476359391,-0.5071940476359391,0.5610178842920576,-0.5610178842920576
Vibration_X_freq_centroid,0.5353956476534455,0.5353956476534455,0.555691152817121,0.555691152817121
Force_Y_min,0.29106186761939634,-0.29106186761939634,0.5512256294249587,-0.5512256294249587
Force_X_wavelet_scale_4_ratio,0.4577526790740269,-0.4577526790740269,0.5487964923025955,-0.5487964923025955
AE_RMS_wavelet_max,0.43534016574644196,-0.43534016574644196,0.5480878498641147,-0.5480878498641147
Force_Y_abs_mean,0.5468477209322586,0.5468477209322586,0.3246252965343774,0.3246252965343774
Force_Y_wp_daa_entropy,0.49163412530451633,-0.49163412530451633,0.5466744079504854,-0.5466744079504854
Force_Y_wp_aaa_std,0.4980699535668579,0.4980699535668579,0.5449058762249491,0.5449058762249491
AE_RMS_wavelet_mean,0.45244033808863027,-0.45244033808863027,0.5414130068521983,-0.5414130068521983
Force_X_freq_band_2_ratio,0.4608971500032387,-0.4608971500032387,0.5406636290023947,-0.5406636290023947
Force_Y_shape_factor,0.5350360795388218,-0.5350360795388218,0.3246252965343774,-0.3246252965343774
Vibration_X_freq_kurtosis,0.36469151895683344,-0.36469151895683344,0.5295855186042997,-0.5295855186042997
Force_X_freq_band_1_ratio,0.43881938650620333,0.43881938650620333,0.5223307724255354,0.5223307724255354
Vibration_Y_shape_factor,0.5149346505169348,0.5149346505169348,0.3028994876314076,0.3028994876314076
Vibration_Y_abs_mean,0.5122613556597803,-0.5122613556597803,0.3028994876314076,-0.3028994876314076
Force_X_freq_kurtosis,0.29205826649829686,0.29205826649829686,0.5103291979386824,0.5103291979386824
AE_RMS_wavelet_scale_16_ratio,0.3029830715956137,0.3029830715956137,0.47978455678069176,0.47978455678069176
Force_Y_peak_freq,0.47627204956346536,-0.47627204956346536,0.1881399289389245,-0.1881399289389245
Vibration_X_wavelet_mean,0.20903662002409035,-0.20903662002409035,0.4631172405120622,-0.4631172405120622
Vibration_X_wp_dda_entropy,0.20436983080257162,0.20436983080257162,0.4596923915902936,0.4596923915902936
Vibration_Z_peak_freq,0.4558828276368148,0.4558828276368148,0.09483007297213941,0.09483007297213941
Force_Y_freq_std,0.41854652134559833,0.41854652134559833,0.4521325141229427,0.4521325141229427
AE_RMS_wavelet_scale_8_ratio,0.2348458560866084,0.2348458560866084,0.44618898703316784,0.44618898703316784
Vibration_X_freq_skewness,0.28865891766948326,-0.28865891766948326,0.44388974207143733,-0.44388974207143733
Force_X_skewness,0.4401326676604164,-0.4401326676604164,0.3956271184697594,-0.3956271184697594
Vibration_Z_wp_dda_std,0.26734268065584565,0.26734268065584565,0.4391048684263587,0.4391048684263587
Vibration_Z_wp_dda_energy,0.20976276840496394,0.20976276840496394,0.4389926538970548,0.4389926538970548
Vibration_Y_freq_skewness,0.42903823633700205,0.42903823633700205,0.3872294749959614,0.3872294749959614
Force_Y_freq_max,0.35298996690346285,-0.35298996690346285,0.42810861314724213,-0.42810861314724213
Force_Y_peak_magnitude,0.35298996690346285,-0.35298996690346285,0.42810861314724213,-0.42810861314724213
Force_Z_freq_mean,0.3534509199855501,-0.3534509199855501,0.4273726856691018,-0.4273726856691018
Force_Z_wp_aaa_std,0.29367842383500886,0.29367842383500886,0.41845432066377364,0.41845432066377364
Force_Y_wavelet_scale_1_ratio,0.21753619415223682,0.21753619415223682,0.40856214875003427,0.40856214875003427
Vibration_Z_wavelet_min,0.40644902708237474,0.40644902708237474,0.31289119229545426,0.31289119229545426
Vibration_Y_freq_kurtosis,0.39853888111122227,0.39853888111122227,0.3341266390772193,0.3341266390772193
Force_Z_skewness,0.12392374929732367,-0.12392374929732367,0.39549107756779506,-0.39549107756779506
Force_X_freq_max,0.23859567083813,0.23859567083813,0.39436508931142367,0.39436508931142367
Force_X_peak_magnitude,0.23859567083813,0.23859567083813,0.39436508931142367,0.39436508931142367
AE_RMS_peak_freq,0.39035391636834205,-0.39035391636834205,0.000319681074117711,-0.000319681074117711
Force_X_wp_dda_entropy,0.16565716274211337,-0.16565716274211337,0.3741026808454035,-0.3741026808454035
Force_X_wavelet_mean,0.3666543409627777,0.3666543409627777,0.33717295611075376,0.33717295611075376
Force_Y_freq_centroid,0.3043824755534732,0.3043824755534732,0.36431888049763567,0.36431888049763567
AE_RMS_wavelet_scale_1_ratio,0.29037195224581575,0.29037195224581575,0.36300304985264736,0.36300304985264736
Force_Y_wp_aaa_energy,0.35082917749449205,0.35082917749449205,0.3221250645903663,0.3221250645903663
Vibration_Z_peak2peak,0.34446520931949975,0.34446520931949975,0.3042910246540427,0.3042910246540427
