Force_X_wavelet_scale_1_ratio,Force_X_wavelet_scale_16_ratio,Force_X_wp_ada_entropy,Force_X_wavelet_scale_8_ratio,Force_X_peak2peak,Vibration_Y_wavelet_scale_16_ratio,Force_X_wp_aad_entropy,Force_X_impulse_factor,Force_X_min,Force_X_wp_add_entropy,Vibration_X_wavelet_scale_16_ratio,Vibration_X_wavelet_scale_32_ratio,Force_X_kurtosis,Vibration_Y_wavelet_scale_32_ratio,Force_Z_wavelet_std,Force_X_wavelet_entropy,Force_X_freq_std,Force_Y_skewness,Force_Z_kurtosis,Vibration_X_skewness,Force_X_wp_dad_std,Vibration_X_wavelet_entropy,Force_Z_wp_add_entropy,Force_X_freq_mean,wear_VB_avg,cut_num
0.2961287043427011,0.6609207587209739,0.7449606828521456,0.1999711304066907,0.9826319662685008,0.8479641829144966,0.843684596472359,0.9315556424892966,0.0156876937358576,0.5336278687372963,0.902757735545552,0.0563348291918215,0.8137776949742436,0.0332904917819898,0.5710537996701536,0.8913654347640365,0.2386107223139058,0.948255305718156,0.2797056553499164,0.1612594329052285,0.6129017272164115,0.9994163135086008,0.1207471103821075,0.7376685289706303,49.85573305333333,11
0.3112567194705539,0.6879857162053133,0.7332823249575949,0.2074270091959024,0.9115209632368358,0.9334281900322456,0.8558895974693624,0.8688214884539175,0.0840556473236703,0.5542483332010177,0.9623865324515496,0.0725548398100014,0.8506139423628378,0.0413656990977617,0.6877914896590102,0.9021444302940312,0.2591779992484805,0.9602662130144414,0.3368239339956002,0.2187675624362744,0.6342405319575339,0.9866505129380306,0.1093581018520771,0.863407239718173,51.43662963333333,12
0.3694308972764049,0.7988393421883351,1.0,0.2733957026428524,0.948308971076842,0.9123891388789754,0.6318235984257691,0.9905460735660084,0.2081099665968986,0.7980744346428511,0.948272080205268,0.0451355198784708,0.8903030880883547,0.0256672153480288,0.7330848262957457,0.9394448084781052,0.2387659999654892,0.937114180738772,0.294287472962478,0.2826742733398936,0.8901452292677399,0.9956483453829836,0.1766038751728486,0.7285048036193789,52.88129959,13
0.3514008920313264,0.7788311712519749,0.975074497251751,0.2495184827765123,0.875545383953663,0.9121811381419032,0.5262264963720314,0.886729516513404,0.2277551207748087,0.7721517392854849,0.9517337197801582,0.0548210224776846,0.8352947294437173,0.025210750116976,0.6844188258708332,0.9305862558386933,0.2880752956032184,0.9243300697208704,0.2481091238491031,0.3351759102572552,0.8624893912726852,0.9934261264652118,0.1469906339395106,0.6840965697725536,54.198896973333326,14
0.3311783865683048,0.791918019903617,0.9061537180117268,0.2260381386861935,0.9949689097059518,0.9506388272525264,0.529870941650036,1.0,0.1330453494792769,0.7341357842380142,0.9733317905763156,0.0567857325686105,0.846851373850907,0.020177275562472,0.6874539546471273,0.9279641730381868,0.2628509133637368,0.9200121025532976,0.2451794665468782,0.3272574866879265,0.808248567386053,0.9978907409473706,0.1417746578348229,0.7116637977997267,55.39816113333334,15
0.3198703813710814,0.7872865727251526,0.8908404315650624,0.2097907897441752,1.0,0.9537934561774232,0.5503340022146209,0.9877953454251251,0.0991096019521001,0.6707032930682457,0.95920499605497,0.0559750516664696,0.8418234355622639,0.0222436775913995,0.6494420363068882,0.9230232787693992,0.296928775129461,0.918109667676573,0.2416515725994171,0.3119076448514585,0.7677465671109478,0.999371412272184,0.1275676619698487,0.7110712647803659,56.487429850000005,16
0.323855425523197,0.8012363890861792,0.8990816139159189,0.2100023240534779,0.899731200681525,1.0,0.5987330100489869,0.9580966271463822,0.2858466578446691,0.6674949342839224,1.0,0.0627336954172455,0.8646065856398589,0.0288141282833069,0.6633714946607053,0.926347372628042,0.0,0.912562747829292,0.2322172784631508,0.3102636607620294,0.763192281298239,0.9888391855650788,0.1239850515366971,1.0,57.474652176666666,17
0.3130207223573961,0.7916777827807716,0.8325678773269135,0.1940462076933027,0.82604089901288,0.9851640658169968,0.6409559245357154,0.8782274562962334,0.3163692088424536,0.6707892519465088,0.996388581604964,0.069900723534367,0.919271808600394,0.0286402386383641,0.6447989386407768,0.9226043661878368,0.2660888769466243,0.9185289795528274,0.2333709519169272,0.3100395765152333,0.7286491364141705,0.982492231786308,0.0917421878307496,0.7087584116995412,58.36740101666667,18
0.2363127190899134,0.7558741595907426,0.6258837738294754,0.1268313023413567,0.9043001959089896,0.8876628740075728,0.8082848099848416,0.9517705625285756,0.2318149908054421,0.4756187470835175,0.9265756585013786,0.0931436466204523,1.0,0.0608036466714366,0.6402065336376247,0.8911344535595206,0.2590430675223768,0.9355883409003,0.2528043963170479,0.2939965714739722,0.5657041657328652,0.9599427808295466,0.0736324318013666,0.7150702707108261,59.17288535999999,19
0.2261188731697941,0.7598250027875109,0.6182042785163777,0.1134244401849756,0.9103426948191268,0.8644266305479291,0.790505964908046,0.985458771168702,0.2856448702743716,0.4355944922560238,0.9332702369567044,0.0797715830143704,0.9694109300721596,0.0350265795655162,0.6548308854514642,0.8875795197052693,0.2945392139956529,0.9275302972049256,0.2229471708985619,0.2817894962571176,0.5261132021601761,0.9790841051363984,0.0644825568692166,0.6805060453548243,59.89796229,20
0.2636599390912533,0.7735180711305631,0.2616007163109857,0.1568476800644345,0.4226452660292215,0.693723305315887,0.6506933046305998,0.5518744112458112,0.8421285386095048,0.1756075937047408,0.8058338238321386,0.1202877780577319,0.570455896605586,0.1237213477406031,0.6800304493438522,0.9005255749121607,0.4881196131478875,0.9216237844489328,0.3402576923139966,0.0,0.2240897469266762,0.9470388509644992,0.1064338684492197,0.4971527528293962,60.549148683333335,21
0.2641546406172538,0.7652268943368593,0.2675135497813863,0.1521433208336003,0.4136472771873712,0.7142434909168449,0.6454776155102426,0.5621031478387528,0.8701909866034877,0.1660754837649238,0.8246314987127987,0.1197584387187094,0.5969769739449234,0.1258715780061353,0.6536869998971477,0.895870154520365,0.4588423090286245,0.9302746196396978,0.3207085798645852,0.0396494774958883,0.2231767649635915,0.9411914933227552,0.1009448358002785,0.5154613349845262,61.13263262666666,22
0.2752259939047286,0.8001615781446924,0.2800989812780274,0.1639157006143266,0.4296721916222618,0.7630065166673952,0.682516416325661,0.564951121220603,0.8438403914599382,0.1833221307352127,0.8338894454871577,0.1232710378203932,0.5636311570854592,0.117525274448873,0.6369049457238215,0.9086792477060976,0.426661645507383,0.9100109027158684,0.294597920885543,0.0534299081334535,0.240453644904227,0.9367048858999524,0.0967381717306108,0.61829579315977,61.65428459,23
0.2731521946580991,0.7923962735087599,0.2693058177430641,0.1645793407999149,0.4401622836272849,0.7550038506971651,0.6961028361301954,0.5499430789139915,0.7978007649527596,0.1885519526877153,0.8338231248161226,0.1176777612541067,0.5451511214009735,0.1156263110848843,0.6465759338796653,0.9062359035280908,0.4340996612226361,0.90368896234182,0.301124861554757,0.0733737795346892,0.2396858932084553,0.9432015168345989,0.100906440975579,0.675148759320374,62.11966834333333,24
0.2928643067808809,0.8108030698212136,0.2983268280049435,0.1726213941927721,0.4365336220761219,0.7523974848696161,0.6732589226716121,0.5357197648169194,0.7818292143026447,0.1998760281571351,0.8426325683406628,0.117065426097256,0.5470304048327278,0.1084429952821597,0.6061162722506725,0.9117434517085352,0.4307602691524798,0.9078264410595964,0.2894356174254281,0.0294776590162083,0.2621630571832638,0.9415596549393288,0.0954380016789685,0.5431126401662102,62.534051549999994,25
0.2747818294065859,0.8116410089598914,0.3004944207589754,0.1538869739178168,0.5008905165406299,0.7357939791213036,0.6912386854102236,0.6196500063723409,0.7733801421170857,0.1789140462028459,0.8329587509934625,0.1095442882080236,0.5354481898945943,0.1001255244848397,0.6259362708889481,0.9074603652235548,0.4471295571277273,0.9093817945106282,0.2943842734953136,0.0920669995002421,0.2454638429003527,0.9565309805144334,0.0934159082499891,0.5282630812486063,62.90241619333333,26
0.276479233270516,0.8099752433551219,0.2860986945486698,0.1595992751378031,0.5150927816991676,0.7712466745061722,0.6881416543448622,0.5975196987089629,0.7077021942433274,0.1915465782521891,0.854775641835085,0.1095464534793214,0.4891307378864075,0.1025251897643076,0.5831019630038407,0.9092955950460956,0.4234119260859357,0.9186909001810954,0.289402261168456,0.077397443446166,0.2498492310351615,0.9487032245281356,0.0912604678246266,0.5536264302987132,63.229468663333336,27
0.287040033793522,0.8238253026673265,0.2983396588358561,0.1672235894597337,0.4404164850479512,0.7850281521193048,0.672317785354739,0.5458169114591187,0.8038827882904553,0.1967584524769731,0.8462176633569601,0.1104821642453861,0.4910955492024469,0.0963611685141633,0.5801299965615321,0.911887116007412,0.4605483271067719,0.9248932544851022,0.2874209567451415,0.0883550031070667,0.2675162792981526,0.9440569381732512,0.0868021054214678,0.5107452589906754,63.51964967666666,28
0.2966250157681444,0.8450945508256119,0.3031618137020767,0.1721381410791525,0.4849425027630783,0.7284876847915427,0.7097883012349891,0.5665369105489122,0.7419478284706149,0.1998911862049749,0.8127446933130275,0.0960077120322967,0.4568561802868215,0.0771317435728875,0.5692457217209247,0.9187476132886174,0.4014503731406408,0.9164957703377884,0.2752988693914516,0.1813243131584141,0.2644592441627863,0.9764304257220026,0.094065331135994,0.5843711002143335,63.77986481666667,29
0.2967368775345054,0.8406335695470268,0.3001216296716937,0.1750936918974202,0.5128536333596542,0.7666761373292209,0.7010093910146559,0.646080314222553,0.8088660258715327,0.2051884916776647,0.8350544232076998,0.1009772793086604,0.4643185851541074,0.086967442049893,0.5622539681192699,0.9186586294070036,0.4213527508085637,0.9263305751105104,0.2762089786858098,0.1810094922667383,0.2678893228883877,0.9606031670556204,0.0931902691248375,0.5584896881759065,64.02124680666667,30
0.2962609658240502,0.8517474027789775,0.3033517713381471,0.1764985644230929,0.562266805187081,0.764889282341984,0.6974311751072753,0.6757034424788674,0.7435187332931212,0.2042918449328235,0.8336436915344635,0.0989232742172323,0.45851771813782,0.0841373145114788,0.5257340024707929,0.9205100612308728,0.4622131585943126,0.9216498304772314,0.2617456504447437,0.1681324834293364,0.2713337165371176,0.9652190049096012,0.088144094245705,0.5117415954531759,64.24612442666667,31
0.3060071851804782,0.858569061364422,0.3217862804643132,0.1788437546983766,0.4697177314352515,0.7687371328867451,0.6848235551738016,0.5103068779089245,0.6941807752975087,0.2050790594254251,0.8525375244542659,0.1044797900004997,0.4361067033520754,0.0836650593925727,0.5376220602398915,0.9228379187050784,0.4459161062614465,0.9274326481222396,0.2853055065448853,0.1142899531275676,0.2859854434787051,0.9536015342817412,0.0874795732519181,0.5295786171679457,64.45667649333335,32
0.2615008598773196,0.9562509058875848,0.5903526768716982,0.1224362275260745,0.8531840163249219,0.7662152186666598,0.8327601494419749,0.7649050498800115,0.0570377558594648,0.3591011247787841,0.8882502592568365,0.0630324549388173,0.9430116589687466,0.0378177821684235,0.5076005199106751,0.9176857287811432,0.2646242001615852,0.98557288644973,0.2386935860282329,0.1296023285067298,0.4736820557436715,0.9815550771079684,0.071962706914061,0.710073615261137,64.65493779666667,33
0.2598108737916614,0.9398607719659536,0.5649515527308212,0.1212360044512236,0.9265654977143956,0.7690234328981368,0.8663165220984271,0.8497259900261099,0.0137637190268709,0.338780524909292,0.8685451406224286,0.0660604666142743,0.9325118615137888,0.0356993323627425,0.4822821793462895,0.9159167432949736,0.2085898257570287,0.9712242900920964,0.231872478058371,0.1328303376365473,0.4701265336918533,0.9823498702345396,0.0684580630813591,0.763607172675016,64.84280487333334,34
0.2624492404707331,0.9520117921125518,0.6283646165158863,0.1271545890981929,0.9156454131279722,0.8117858569972619,0.8480403522585837,0.82161393624098,0.0,0.3498439796966405,0.8916171327179764,0.0748656117501302,0.9177624105750856,0.0431998566704088,0.4817651225047388,0.9182543367518128,0.2903826740442519,0.9667514193116168,0.2107690777527655,0.1500528757113069,0.516329368979121,0.9719914553961352,0.0683798359746054,0.7880376550061423,65.02204164666666,35
0.2751780573424588,1.0,0.5426675823176699,0.119362640171815,0.9621435163219596,0.7778410530078214,0.8726877986711254,0.910115962324628,0.0426324413550494,0.3411681526168185,0.8707624140053405,0.0661319467712513,0.8442331541715328,0.0395145951930966,0.3181847723972802,0.9215699258932808,0.1584141180355563,0.959718720281363,0.1608726333304473,0.1417969110633834,0.4364228309748949,0.9771538034321442,0.0570174762827065,0.8035297864031473,65.19428488999999,36
0.2449503568065055,0.9268124322409133,0.5582872963762001,0.1120743103346726,0.8478589151529787,0.8096551091744835,0.8791874185548233,0.7573083169369138,0.0614458888799365,0.3478296872306547,0.8903064991284647,0.0779695575122957,0.8916044753278524,0.047863367977694,0.4608894743618384,0.911364119710195,0.2498051295640035,0.9779014410869096,0.1969571125217982,0.1512500998131456,0.4571760282846155,0.959882940138154,0.065839917924968,0.7232891297476378,65.36104955,37
0.2365561037419551,0.9218378787953544,0.5149150908358291,0.104372470874521,0.8433840676486114,0.8080274761477572,0.8901622114619478,0.8060549106726912,0.1546969278015691,0.3498411291325604,0.8932801177601318,0.0759909780548271,0.8770105579396449,0.0424985062762462,0.4508889405250447,0.9088838006725374,0.2730028500307171,0.9860487294428348,0.1987923981829239,0.1797927895916767,0.4397678620736609,0.9625242672707572,0.0584160471855686,0.7094726538411273,65.52373394,38
0.2449709532238027,0.9374041228550136,0.545440653909354,0.1149617082502698,0.8378748898961556,0.7799678721623415,0.8842492059480633,0.7798149638832215,0.126686883824873,0.3715094021597084,0.8776798644664908,0.0713304939395281,0.8569423910544174,0.0340001006471153,0.4442942548771904,0.913550008284592,0.1972102912232208,0.9620026601789614,0.1776965264273261,0.1880748958017298,0.489481082837093,0.977196803634956,0.0677868430529919,0.838912995872822,65.68362477666666,39
0.2338439091478866,0.9142190763458444,0.5742245947169694,0.1068053515551811,0.8697211395300299,0.8117442174799735,0.8628495317357034,0.8199003428820312,0.1113241942466374,0.3409707345675741,0.8840840940192604,0.0825558234183549,0.8691911567327939,0.0491116669000437,0.4364752888307368,0.9069712651848432,0.2885119257091152,0.9627741581398616,0.172410519353198,0.2171617614835065,0.4839193801588626,0.9542413493201916,0.0620280019756714,0.7001195917559643,65.84190206666666,40
0.2373420061427681,0.8971845305811359,0.5174139999342897,0.1109688974333008,0.8387607596714072,0.7989826359564203,0.8761959030114149,0.7656302918383663,0.0972882839513815,0.3883696725939259,0.8913015294563006,0.0776435035468691,0.8471730566012895,0.0454606443981931,0.421598785293176,0.9082633620907438,0.2449992134210276,0.9574342007739036,0.163825631317551,0.2103752965676166,0.4868702875465161,0.9593556552299496,0.056604557019927,0.7298059866752628,65.99964387333334,41
0.2332141448476906,0.8905550633654598,0.5531042464462125,0.109040219596398,0.9586281432289262,0.7928742915579869,0.8677127536986933,0.911579091291295,0.0522372420967916,0.3505845076008238,0.8974762321012403,0.0761726691947731,0.8261958275677371,0.0467429783850802,0.4035489520883125,0.9069274867949058,0.3022819148270506,0.9652747686936316,0.166884842452933,0.2191977996579422,0.4851136332987311,0.956963371609156,0.0549030441806817,0.6757171193769079,66.15783094333334,42
0.2334036114845361,0.8959548694585375,0.5306249077841555,0.10795870421082,0.8323945694239059,0.7543309598039228,0.861947644460267,0.7103271091826298,0.0300514953579557,0.3650886997357244,0.8557716070972248,0.0708223258275989,0.8204926587477602,0.0356317563611045,0.3899426710201085,0.9080006528678718,0.2635646038446827,0.9598732032845418,0.1556515406678046,0.2435814756345082,0.4851948386497246,0.975184263036548,0.055218245411749,0.7179139871921999,66.31735118666667,43
0.2327447805264224,0.8806921129947726,0.5415393683995582,0.1056229309311548,0.7754279368292454,0.7873593105894279,0.8683094622300214,0.696513540685643,0.147050887826851,0.3531126349805872,0.8705094469424508,0.0716162509535457,0.7834201275667956,0.0364782260032791,0.411720501327545,0.905936802287557,0.2277733500276526,0.9496016161136162,0.1505196322119867,0.2190855454466481,0.4956156936155429,0.9658979652481,0.0512758539395959,0.7448732376253441,66.47900406,44
0.2278855237059196,0.8779105457720497,0.5250493581318032,0.1023547826576798,0.7688718227768495,0.7957618029151005,0.8616017510442652,0.6883338322116213,0.1566992500057059,0.3514913257291062,0.8701288069061353,0.0762789263275473,0.7530036788016711,0.0362370547229835,0.3879294418213355,0.9047307783709444,0.2684187409606046,0.9467000444247956,0.1582623309809921,0.2025904779799445,0.4794123413321784,0.9574632639643104,0.0503428664277512,0.7066628559883997,66.64350478,45
0.2299922917959523,0.8586105408468124,0.545332544453809,0.1040854664409371,0.7808564107332389,0.8000678566135357,0.8811735918212523,0.763021189666586,0.2442999057961333,0.3597639618991406,0.8723594532641149,0.0726154917001621,0.7585881731016525,0.0326282943336003,0.4090728894877659,0.9020631439616078,0.2390262261368879,0.9637618862379744,0.1683045400694155,0.2158454274168171,0.4883292507929328,0.9644236199743884,0.052431441826625,0.8343339393079066,66.81148843666666,46
0.2243016299437559,0.8500310002552591,0.5142182142724581,0.1020511695746217,0.8632282101189768,0.8040726121305508,0.879581765380009,0.8166318208656342,0.1453212830729854,0.350413134535342,0.8880092487556553,0.073660088576388,0.7092234685490892,0.038888439826958,0.3889955914161702,0.8979319236940613,0.2407217410902186,0.9729067340205764,0.1634987903245452,0.2163780568917842,0.475113461118523,0.9552314841554818,0.0500605397872136,0.7358209753985644,66.983514,47
0.2239103789411788,0.8389628681362652,0.5534531953608429,0.0995625812962461,0.7722931365430007,0.7812264516344967,0.8485995106547486,0.7522429046214671,0.2509000322214648,0.345299419904769,0.892402092103226,0.0767810822616728,0.7138754893709722,0.0466254910348733,0.3908668363429765,0.8934567376010702,0.2266556376300816,0.968476767933879,0.1506984141438608,0.2281217738859776,0.5107545048818614,0.9475047043620944,0.0458321472264366,0.756943189262615,67.16006815666667,48
0.227985290857887,0.850071273524251,0.563858976541531,0.1032096074237397,0.7934894583321689,0.7910195321067398,0.8756437542301186,0.7049451849060149,0.1398787694127141,0.3404750365059829,0.8894695433223551,0.0792759695471048,0.6430473180712498,0.0489158220607473,0.3890969815224362,0.8974862265318754,0.2671969559633257,0.958389437415824,0.1583544180976514,0.2048259448868948,0.4930304064683116,0.9398888739428528,0.0509515208406028,0.7077622920095524,67.34156906666666,49
0.2280694552301271,0.8250361340781923,0.5361345437494476,0.1077129485630656,0.7191482043110616,0.8064189493198102,0.8629692384173591,0.6458261008008633,0.2202221630475185,0.3578520547345284,0.8853318772092965,0.0783495703411263,0.6287737284892896,0.038354474291591,0.3696400131289539,0.8898145106153122,0.2905727488865596,0.9620274932695968,0.1468634045547,0.2238901279895374,0.5081886691733096,0.9458481359545916,0.046918100893801,0.6865230371643382,67.52837002,50
0.2355828462130296,0.8106026974953087,0.5499896354734263,0.1100665712908239,0.7522989383743094,0.8060408460193268,0.8578527705520074,0.6910913413627322,0.2138513970171348,0.3730198170135436,0.8838085116219742,0.073229290136664,0.6109897321573655,0.0326263031128795,0.3584989213616171,0.8839378430084834,0.1887447542075555,0.9572079051167764,0.1487964030114656,0.2574085919886975,0.5202680534854033,0.9506657918243212,0.046743066206303,0.8436117589085783,67.72076292999999,51
0.2247192326655437,0.7900635913973929,0.5373881375178187,0.1063363475726784,0.6788644253121778,0.8122077220860102,0.8568638029797958,0.6025923789742632,0.2511101626694677,0.3695999035321646,0.8878719092461285,0.0742646294696768,0.5625566328725732,0.0372423166749357,0.3609825901096051,0.8749177626778136,0.2503230321177155,0.968984835197686,0.1528043234235616,0.25644368232771,0.5211489190171457,0.9482548924682908,0.044238527644859,0.7205492113213482,67.91898174666667,52
0.2234880142327502,0.7845161083056774,0.5553141482046701,0.1117018742269028,0.618584024921269,0.7753325995052205,0.8525106567651572,0.582065887862434,0.3558372498589509,0.3835006184271762,0.875254179810111,0.0666671001106131,0.576520338911174,0.0331855181220764,0.3395107929597317,0.8675498623499017,0.2566788008339923,0.9736231453837444,0.1352852680914823,0.2126097135431299,0.5502059220361658,0.9646396634059636,0.0434083514662573,0.7285738029450866,68.12320577333334,53
0.219028338026758,0.7515138617883207,0.5146791682773577,0.1056096704383486,0.620366468821335,0.7996591007570352,0.8691852362590997,0.5381659885893177,0.2876264189199969,0.3768686524552051,0.8709948469134029,0.0768250169913476,0.5215575476250546,0.0376427396657434,0.343637057748136,0.8511381194534434,0.2378847578246662,0.9627793232178592,0.1196145428081944,0.2117455933144461,0.5325178386127142,0.9472792330841324,0.042612920617946,0.7605483124009722,68.33356282999999,54
0.2144930125335349,0.7341169834963084,0.5644872600345191,0.1110736996708601,0.6672771330846247,0.80685905373796,0.8568313562283005,0.5843429669506386,0.2517100967729895,0.3910014813857148,0.8811937777544888,0.0749053765439292,0.5269506168242157,0.0367765178057416,0.3364797061250711,0.8452457895127109,0.312534985573721,0.962883606734328,0.1283013627364855,0.2051795675609619,0.568580232607125,0.9481208600392506,0.0505650418966776,0.6661596670910105,68.55013238666668,55
0.213225242724634,0.7180452917328232,0.5541160656615828,0.1035105501808269,0.6762659185593235,0.7624227448060894,0.8488852352544279,0.5762535299208411,0.2126471629333715,0.3805188022757246,0.8633276939592867,0.0681201154393892,0.5265255180304829,0.0306262919107896,0.3319059899555514,0.8378184534668232,0.1706546282393134,0.9697694183389508,0.125001484790464,0.2587199556595083,0.5477519860093875,0.96403086563037,0.0441209129591927,0.8040411097115918,68.77294850666667,56
0.2073747742733304,0.6981554456991763,0.5092361716298653,0.1033918683304829,0.5249313197231285,0.7839009300272168,0.8772330520165058,0.4815260982772502,0.426556032749699,0.3944869757246725,0.8731868460756754,0.0703897584257379,0.4873734734223093,0.027608256532564,0.3428137410616788,0.8224871482619757,0.3421727274599406,0.984482451572055,0.1402091973427838,0.2005083073611612,0.5578932699144037,0.959444214720962,0.0505501047916848,0.7505805778319478,69.00200277333333,57
0.2074325274419349,0.6696727264892495,0.5117025078747811,0.1095987514074566,0.5045288906075943,0.7767722674599211,0.8329655152978526,0.4841869612963166,0.4714795584014614,0.3959012071725821,0.8707609078265648,0.0667624366843766,0.4972473660067003,0.0209565553735728,0.3317839086844479,0.8079254902438153,0.2854858186630136,0.986693492836334,0.1400836916001281,0.225318565674548,0.5544108089097476,0.9656348286718778,0.0436447458776202,0.8260080641703597,69.23724705000001,58
0.2057095257321739,0.681878812212066,0.5131187219812191,0.1072666477588193,0.5977714189770131,0.7781984769774242,0.8571896521767852,0.5297530265145945,0.3342903131910925,0.38302656675843,0.8659026590983501,0.0599994009276727,0.4712490400825456,0.0222665076799012,0.3052804274190572,0.8090148409228644,0.2788364666818914,0.9723629281033604,0.1236648986211121,0.208329146936246,0.538024286459534,0.966231323191888,0.0484198494675368,0.6972410055317344,69.47859619333333,59
0.2008011103682188,0.6546188582773103,0.474527299847067,0.1024027852053228,0.5550732759339295,0.8182014828928028,0.8542994970666906,0.5064231538798377,0.3945284222544516,0.3887543494786307,0.8911372541599674,0.0730863619873739,0.4435689326412771,0.0264814410190778,0.3202145126495094,0.7876040181876974,0.3563339144638611,0.9691506787326696,0.1347060071428208,0.2816646627286262,0.5261813992081786,0.9502213353322504,0.039721829671982,0.7715940394447347,69.72593064333334,60
