PC1,PC2,PC3,PC4,PC5,cut_num,wear_VB1,wear_VB2,wear_VB3,wear_VB_avg
-2.7954399145409696,0.3060755163044191,-0.7763530744982174,-0.10699649242223488,-0.0004803451677234307,71,66.9106077,71.84870103,80.94788874,73.23573248999999
-2.0553218323752165,0.3717422272654916,-1.0527463562965462,-0.03542146465129434,-0.01355533276620449,72,67.28317974,72.28266799,81.41534322,73.66039698333333
-2.270998921667888,0.29153760883565977,-0.8957414237054959,-0.013047681186934008,-0.02600568292582359,73,67.67108395,72.72493484,81.88147329,74.09249736
-1.9405740303189336,0.43688354960032394,-1.1703297850670653,0.04308139223188265,0.005481986771391552,74,68.07372593,73.17485215,82.34580059,74.53145955666668
-1.9533818445051836,0.23549061716441946,-1.0556254205060935,0.1498956100821991,0.003714200027042439,75,68.49049008,73.63175725,82.8078441,74.97669714333334
-2.2804708893314722,0.03790741538934376,-0.9928927995502149,0.07656711630477524,-0.07358326664623681,76,68.92074185,74.09497664,83.26712176,75.42761341666666
-2.7748722985598726,0.019761227595769593,-0.6949771174075675,-0.1676216220987973,-0.020496693979793017,77,69.36383003,74.56382831,83.72315207,75.88360347
-2.078026704631968,0.10949473525255558,-0.9939042311747951,0.03597479001561079,-0.1715617020047731,78,69.8190889,75.03762397,84.17545561,76.34405616
-2.0047576727792236,0.2869528752766163,-1.1069634600133496,-0.14279032368843075,-0.0014823867036493417,79,70.28584028,75.51567114,84.6235564,76.80835594
-1.9079628087422404,0.3809979864452826,-0.9128932428911282,0.06212077183114257,-0.03668295602429593,80,70.76339554,75.99727516,85.06698331,77.27588467
-2.4237994684333266,0.313130953366748,-0.4565499060781069,0.048353083655287815,-0.036795918454813996,81,71.25105747,76.48174113,85.50527131,77.74602330333335
-2.5016061074155846,0.007878973398573156,-0.8528007016114433,0.04289730771238064,-0.08178012136972825,82,71.74812216,76.9683757,85.93796266,78.21815350666667
-2.6973180620675246,-0.3058470939968903,-0.9007999679160832,-0.019132803926066626,0.0009734551441268663,83,72.25388071,77.45648882,86.36460805,78.69165919333334
-2.4315166146882095,0.09332358758011913,-0.6772049246133415,-0.12639913525323224,0.016792607299844567,84,72.76762093,77.94539538,86.78476767,79.16592799333334
-2.4079500455786627,0.12296615704267405,-0.6494871357135922,-0.01181958776439818,0.0109288240025519,85,73.28862893,78.43441676,87.19801218,79.64035262333333
-2.0357905589674172,0.14741489593786397,-0.833546127401932,-0.0683392439731116,-0.04132911535555075,86,73.81619066,78.92288232,87.60392369,80.11433222333334
-2.2032380569604397,0.03202202345433468,-0.6303213233397114,-0.18129416527847447,-0.0007651884601260942,87,74.3495934,79.41013074,88.00209657,80.58727357
-2.519924459287091,-0.1474642631498509,-0.737062046106703,0.01694044967748014,-0.07040863734938123,88,74.88812711,79.89551141,88.39213832,81.05859228000001
-2.682210252450794,-0.01660583124409543,-0.6800417294385116,-0.15655026981714695,-0.05864764836338624,89,75.4310858,80.37838559,88.77367027,81.52771388666666
-2.6099329747166493,0.0028199032126722595,-0.7023312554486542,0.029177851390877623,-0.056029300547534626,90,75.97776878,80.8581276,89.14632832,81.9940749
-2.8800739607050487,-0.18223635601723207,-0.6310000038097886,-0.1595333705385547,-0.004264107127231538,91,76.52748184,81.33412589,89.50976354,82.45712375666666
-1.3866616793025484,0.07994014385005367,-1.0486940719078592,0.13832787434734783,0.004477847671559847,92,77.07953845,81.80578408,89.86364278,82.91632177000001
-1.955733710902484,-0.1437325458180224,-0.6471325426673518,0.11462753686142702,0.00025664318531440274,93,77.6332608,82.27252187,90.20764919,83.37114395333333
-2.5197295865246008,-0.31658820832925505,-0.5328623455036356,-0.008147390074789242,-0.05589402034303643,94,78.18798081,82.73377594,90.54148272,83.82107982333333
-2.8253061836904667,-0.26792072955981894,-0.5157232606160763,-0.2789643227474259,-0.024620806605359473,95,78.74304115,83.18900074,90.86486054,84.26563414333333
-2.6880252860951317,-0.4295827878759951,-0.6896205624797661,-0.17432528222369317,-0.02748138400598437,96,79.29779609,83.63766927,91.17751744,84.70432760000001
-2.7709187082537614,-0.18861637533858744,-0.5653777404606586,-0.13975638614157765,-0.015158555716503111,97,79.85161241,84.07927373,91.47920614,85.13669742666666
-1.6116415719523456,0.19771448030129649,-0.7877192877541782,-0.1977258513284886,0.1481424729659652,98,80.40387017,84.51332619,91.76969765,85.56229800333334
-2.145185652270729,-0.12289521348240096,-0.6355542709667249,0.1576095747623418,-0.10896507750519276,99,80.95396348,84.93935911,92.04878148,85.98070135666667
-2.133533721316001,-0.12710319976078485,-0.5844402773213768,-0.30028700191851226,0.19179203778715717,100,81.50130122,85.35692589,92.31626586,86.39149765666667
-2.1062371735616723,0.13841351814354447,-0.40502826830581135,-0.11506487841691168,0.04492308201709809,101,82.04530765,85.76560133,92.57197792,86.79429563333333
-2.2855595862776115,-0.29089871134446377,-0.4941390933997165,-0.10061907005773103,0.009305360856488169,102,82.58542306,86.16498203,92.81576385,87.18872298000001
-1.7924884385739699,0.30400527597311383,-0.7115582716397324,0.06970045909605103,-0.07750359713812312,103,83.12110433,86.55468673,93.04748896,87.57442667333333
-2.550127890125253,-0.24887255264188793,-0.3368880306583639,-0.2621361565348463,0.08723917169834927,104,83.65182542,86.93435665,93.26703779,87.95107328666667
-1.2718747283072935,0.2286617414784683,-0.5662622336763197,0.24198897466283723,0.027057372382931922,105,84.17707788,87.30365573,93.47431411,88.31834924000002
-1.7635623632373572,-0.23117683020990426,-0.5505537679538307,-0.007328201570525269,0.06781448701775863,106,84.69637128,87.66227089,93.66924092,88.67596103
-1.4120339853438448,0.2545929018946149,-0.6445347762397522,0.223955356871142,0.04915007929644833,107,85.20923356,88.00991211,93.85176045,89.02363537333333
-2.6154885357066306,-0.3389449719185945,-0.24459489580402383,-0.14504448941754922,-0.02141052778089044,108,85.71521147,88.34631267,94.02183405,89.36111939666667
-2.490704366156682,-0.3367246185281394,-0.45786287773408085,-0.2110331210032096,-0.00032665517005031624,109,86.2138708,88.67122916,94.17944214,89.68818069999999
-1.8203139873391911,-0.046002563172353225,-0.4225260740062856,-0.15054860747809726,0.10406392843329654,110,86.7047967,88.98444158,94.32458407,90.00460745
-2.117794332914852,-0.31484309258234733,-0.34683221400465825,-0.10330783012692038,0.012440318765403463,111,87.18759393,89.2857533,94.45727798,90.31020840333332
-1.7404208312146559,-0.2935625867055744,-0.6520274214066228,0.14425786656893436,-0.03898686690759482,112,87.66188705,89.57499109,94.57756064,90.60481292666668
-2.4164135652104224,-0.44671234629768825,-0.24957430544094678,-0.1766953934483071,0.010910558280935154,113,88.12732061,89.85200505,94.68548722,90.88827096
-2.3834429737879264,-0.28480564620404314,-0.43705057157775723,-0.1587941420530245,0.05620198963412131,114,88.58355929,90.11666848,94.78113112,91.16045296333334
-1.6972390067058583,-0.3809354366752149,-0.5461619993616894,0.048205685064535965,0.07189901214145086,115,89.030288,90.3688778,94.86458369,91.42124983
-1.7542022401226989,-0.1454272704202708,-0.4811492879059189,-0.06904758803779533,0.0776435480636008,116,89.46721198,90.60855238,94.935954,91.67057278666664
-1.9643039596505971,-0.36752196943580956,-0.4153663133459653,0.011144784080909182,-0.028800436364796376,117,89.89405683,90.83563433,94.99536852,91.90835322666668
-1.9417912973347904,-0.27895237539794965,-0.18267342841533518,0.09128381742580616,0.05317705506308265,118,90.31056855,91.05008833,95.04297086,92.13454258
-2.236174512153896,-0.7355222664078398,-0.24901826974659755,-0.30493886051717917,0.11531910819126376,119,90.71651354,91.25190137,95.07892145,92.34911212
-1.7735057986202116,-0.6443823513809704,-0.428868110065578,-0.12142450294551582,0.00969728386734523,120,91.11167857,91.44108249,95.10339716,92.55205274
-2.2020025977728688,-0.5201266633642043,-0.31896490301006425,-0.005108983985055007,0.014513059693149196,121,91.4958707,91.61766247,95.11659101,92.74337472666666
-1.7538141938735687,-0.5764520357215348,-0.3770402376260819,0.033825409779053385,0.1618897013324305,122,91.86891723,91.78169355,95.11871175,92.92310751
-1.5840013496715333,-0.2425757972269282,-0.34475107576104125,0.14597473657190027,0.048039466113497964,123,92.23066559,91.93324905,95.11871175,93.09420879666668
-0.7258859428495414,-0.02356356212683396,-0.47048008643124883,0.15587842048055822,0.1827567301960644,124,92.5809832,92.07242307,95.11871175,93.25737267333334
-2.1248217360554302,-0.5910252663447361,-0.22699679999106592,-0.11226664276773272,0.11759392216244528,125,92.91975736,92.19933008,95.11871175,93.41259973
-1.6514090232885161,-0.6098299692031618,-0.3636528564617467,0.01739138850967283,0.08632376379124256,126,93.24689504,92.31410451,95.11871175,93.55990376666666
-1.7046468288719758,-0.6040697223327133,-0.2555100872917802,-0.014332044516031924,0.06583643301007744,127,93.5623227,92.41690038,95.11871175,93.69931161
-1.669657653575489,-0.5035441495004574,-0.3092218282817536,0.11384866473585696,0.14262905219640873,128,93.86598613,92.50789083,95.11871175,93.83086290333334
-1.9228172228758798,-0.8640007344719771,-0.18429046527888582,-0.11501403068234879,-0.031224580048502173,129,94.15785016,92.58726771,95.11871175,93.95460987333333
-2.1245432710356758,-0.9374832990668074,-0.2705051521438106,-0.22994977125806246,-0.025086825737500675,130,94.43789847,92.6552411,95.11871175,94.07061710666666
-1.7541979498215763,-0.8905520501856542,-0.1159774529433526,-0.1356467464538742,-0.008660365439821618,131,94.70613329,92.71203882,95.11871175,94.17896128666666
-1.967884001245196,-0.8948302536074597,-0.09146621689587604,-0.14948386887895823,-0.006871597161735298,132,94.96257518,92.75790598,95.11871175,94.27973097
-1.465733545271477,-0.5872827311646136,0.04135882021698314,0.002644854525630068,0.10831775680585994,133,95.20726268,92.79310447,95.11871175,94.3730263
-1.676374501682928,-0.795766853604162,-0.10407313160080264,-0.05933604150804574,-0.00805822241593403,134,95.44025205,92.81791243,95.11871175,94.45895874333333
-1.2441508119512261,-0.5855783362580759,-0.05216866945325736,0.15251939728121097,-0.00540280771594858,135,95.66161694,92.83262375,95.11871175,94.53765081333334
-1.3070300703773974,-0.9287489635659716,-0.24108846264215172,-0.07717740546100842,0.004363531228367172,136,95.87144806,92.83754756,95.11871175,94.60923579
-0.9300531839709599,-0.6269002381142921,-0.28234049291644814,-0.06730391352515035,0.1271096951964529,137,96.06985284,92.83754756,95.11871175,94.67537071666668
-1.1424254258694837,-0.7048201472474697,-0.06654190186233706,0.043909767320446234,0.10329934224167828,138,96.25695507,92.83754756,95.11871175,94.73773812666668
-1.0886092504556304,-0.6830330025141677,-0.00663023051237785,0.0678352112067319,0.05838139119874907,139,96.43289455,92.83754756,95.11871175,94.79638462
-1.141486837632355,-0.6846897038063741,-0.05869035337351644,0.1151469652300739,0.0022371480195055773,140,96.59782671,92.83754756,95.11871175,94.85136200666666
-1.7329430682756757,-0.8841680989230781,0.03938769604718959,-0.0824660188971543,0.08649309457845736,141,96.75192223,92.83754756,95.11871175,94.90272718
-1.6320962406501827,-0.839211100316042,0.015611613663094782,0.07248394099563274,-0.021832960148021132,142,96.89536664,92.83754756,95.11871175,94.95054198333334
-1.900457486045301,-0.8775692411666512,0.14879722841760135,0.0450703387449088,-0.009553878252176769,143,97.02835992,92.83754756,95.11871175,94.99487307666668
-1.7027255868072666,-0.7790862398144784,0.08621461945414716,0.042348686097191765,-0.050213889254869616,144,97.15111612,92.83754756,95.11871175,95.03579181
-1.2205599265246938,-0.8288657400747924,0.10749529694469358,-0.09059585818162737,0.009783467765080834,145,97.26386291,92.83754756,95.11871175,95.07337407333334
-1.650756416220689,-0.8060716002466716,0.09278134553458688,0.09750177312448,-0.04166740740358578,146,97.36684116,92.83754756,95.11871175,95.10770015666668
-1.774665803731367,-1.0136856877016154,0.04287225316745494,0.04022348230326145,-0.09294867423609937,147,97.46030457,92.83754756,95.11871175,95.13885462666669
-1.1941712037034375,-0.9978343271989757,-0.058334040636044776,-0.038139812553179386,0.0671679313274507,148,97.54451915,92.83754756,95.11871175,95.16692615333334
-1.457368710403858,-0.8847931536725414,0.10717661611280149,0.09659649005141772,-0.0013090453731455086,149,97.61976286,92.83754756,95.11871175,95.19200739
-1.150349278674248,-0.9923083598186863,-0.05924585364964855,0.06425132060731224,0.04670238985032606,150,97.68632512,92.83754756,95.11871175,95.21419481
-0.563087811749565,-0.554895326246452,-0.09985385408558507,0.22157469162278082,0.09752308220010045,151,97.7445064,92.83754756,95.11871175,95.23358857
-0.7157202941617052,-0.7695838516229612,0.002666996955417089,0.038625603741207805,0.2073412574941543,152,97.79461776,92.83754756,95.11871175,95.25029235666666
-0.22534410137300287,-0.6657195967692383,-0.09483733736591397,0.3451483668491066,0.042902378550882116,153,97.83698037,92.83754756,95.11871175,95.26441322666666
-1.2095396279301096,-0.8294017002754828,0.29134704935971584,0.1177034147317694,0.1750832250385675,154,97.87192512,92.83754756,95.11871175,95.27606147666668
-1.178145132360887,-1.0473119336529564,0.2391505886231057,0.04534026976130599,-0.005547729557708279,155,97.89979211,92.83754756,95.11871175,95.28535047333334
-1.3111034233559042,-1.0606414464752882,0.2065380898433546,-0.02477998141451866,0.05385417565717893,156,97.92093022,92.83754756,95.11871175,95.29239651
-1.745903143269523,-1.083963089650198,0.23776719182378994,-0.08407949427717133,-0.017398567893380307,157,97.93569664,92.83754756,95.11871175,95.29731865
-0.40667868468848506,-0.8165669909367539,0.07859994866111182,0.35440690015295945,0.018271436481623,158,97.94445643,92.83754756,95.11871175,95.30023858
-1.3018949262631203,-1.1113184604558866,0.22243984084335305,0.0032455334226676722,0.07033220131691036,159,97.94758207,92.83754756,95.11871175,95.30128046
-1.1927454262457926,-0.8673126134390519,0.26199097591713133,-0.05395668053237665,0.010220822104795083,160,97.94758207,92.83754756,95.11871175,95.30128046
-1.2900026010189694,-1.198639402246369,0.07402183788783888,-0.016168650408817584,-0.09795320965156633,161,97.94758207,92.83754756,95.11871175,95.30128046
-1.6180644236629524,-1.1162255455617678,0.2589588258923392,-0.1609271926791521,0.025432319381385085,162,97.94758207,92.83754756,95.11871175,95.30128046
-1.628588253374506,-1.3991853824726357,0.22611309381300615,-0.09746825962570779,-0.01994510715460239,163,97.94758207,92.83754756,95.11871175,95.30128046
-1.7817753276003545,-1.1606084676366877,0.465519875143112,0.011546541412634018,-0.0327043085399207,164,97.94758207,92.83754756,95.11871175,95.30128046
-1.3988155624395904,-1.2780431050809986,0.2215587275618896,-0.17598147207474546,-0.040121440408396075,165,97.94758207,92.83754756,95.11871175,95.30128046
-1.840520049455479,-1.1297230045688886,0.3573126184641097,-0.04082385272404498,-0.01774254720785163,166,97.94758207,92.83754756,95.11871175,95.30128046
-1.5497501271163463,-1.2909174379129145,0.3312854540790694,0.1115220618123626,-0.05408034517485093,167,97.94758207,92.83754756,95.11871175,95.30128046
-1.6059980340525926,-1.3357915617394098,0.3230931972570511,-0.1001239789994187,-0.00360129516669221,168,97.94758207,92.83754756,95.11871175,95.30128046
-1.4954495357000956,-1.1634178595430353,0.44272482165499494,-0.04603414524012143,0.012659297771486763,169,97.94758207,92.83754756,95.11871175,95.30128046
-1.5831959165352827,-0.8879697259218666,0.6309315347122881,-0.02380711998195841,0.10176122719971975,170,97.94758207,92.83754756,95.11871175,95.30128046
-1.3083646916817322,-0.9723061357211327,0.4807376981285064,-0.08156555505764251,0.07885117826020405,171,97.94758207,92.83754756,95.11871175,95.30128046
-0.898867881297063,-0.9875001012373397,0.30994761045978075,0.014108670635456736,0.018121557418316746,172,97.94758207,92.83754756,95.11871175,95.30128046
-1.802157754290772,-1.1212163302179106,0.39793613688623025,-0.0920803050621941,-0.029030771031067323,173,97.94758207,92.83754756,95.11871175,95.30128046
-1.4924822247817582,-1.4332315843117331,0.45672166497049527,-0.07661745576466111,0.021524474374744435,174,97.94758207,92.83754756,95.11871175,95.30128046
-1.7505693736737775,-1.3608169419003073,0.509913363161305,-0.03560784526851863,-0.029060996479156952,175,97.94758207,92.83754756,95.11871175,95.30128046
-1.2668872751665956,-1.1610035683191684,0.4329537245331676,-0.1346473823049213,0.07468366981672266,176,97.94758207,92.83754756,95.11871175,95.30128046
-1.3932693379557268,-1.1951964726021012,0.4713836179699355,-0.10104359537054718,0.05036300931211544,177,97.94758207,92.83754756,95.11871175,95.30128046
-1.0559620787136117,-1.1122407012588345,0.4781862098999161,-0.05136061475432341,0.09160303598126568,178,97.94758207,92.83754756,95.11871175,95.30128046
-1.1941193814442534,-1.101527650702123,0.5776868144832435,0.05366591993295598,0.047325096738384656,179,97.94758207,92.83754756,95.11871175,95.30128046
-0.9610217623389028,-1.1361902799269485,0.4658032655277584,-0.015132300886742648,0.0701827074378069,180,97.94758207,92.83754756,95.11871175,95.30128046
-0.15562354104848977,-0.7526605055886131,0.34492215630287687,0.18917267504283966,0.047762907661711915,181,97.94758207,92.83754756,95.11871175,95.30128046
-0.4461416182932082,-1.062447437527345,0.2981149604736574,0.09194888613157398,0.06505808591004734,182,97.94758207,92.83754756,95.11871175,95.30128046
-0.6664534999996896,-1.1001924231989115,0.4544920790996205,0.25789155928706503,-0.061509532808014106,183,97.94758207,92.83754756,95.11871175,95.30128046
-0.12264707396137825,-0.9908318508299697,0.21808323889962586,0.26897136525076787,0.014257840206222108,184,97.94758207,92.83754756,95.11871175,95.30128046
-0.6728722410912259,-1.0612369108546023,0.45145872966691536,0.22120839075212545,-0.008982818535555293,185,97.94758207,92.83754756,95.11871175,95.30128046
